blocknumber,volume ZRX for 5% slippage
15262300,153591.17510714245
15262450,153591.17510714245
15262600,146064.19452282359
15262750,146064.19452282359
15262900,146084.32209002363
15263050,146084.32209002363
15263200,151991.9806769779
15263350,151991.9806769779
15263500,152021.23594013578
15263650,152021.23594013578
15263800,152021.23594013578
15263950,152021.23594013578
15264100,148291.0225967035
15264250,148291.0225967035
15264400,148291.0225967035
15264550,148291.0225967035
15264700,151564.42513185937
15264850,151621.22606486635
15265000,151621.22606486635
15265150,156384.29445495503
15265300,156384.29445495503
15265450,156384.29445495503
15265600,156436.3497562835
15265750,160458.1686187919
15265900,160458.96203957312
15266050,160458.96203957312
15266200,160458.96203957312
15266350,151672.6207360886
15266500,151672.6207360886
15266650,151672.6207360886
15266800,151672.6207360886
15266950,151672.6207360886
15267100,151672.6207360886
15267250,155066.0850792936
15267400,154978.56294437542
15267550,154978.56294437542
15267700,154978.56294437542
15267850,154978.56294437542
15268000,154978.56294437542
15268150,153623.6182864189
15268300,153623.6182864189
15268450,153623.6182864189
15268600,153623.6182864189
15268750,148101.50186589596
15268900,148101.50186589596
15269050,148101.50186589596
15269200,148101.50186589596
15269350,148101.50186589596
15269500,148101.50186589596
15269650,147491.897834462
15269800,147491.897834462
15269950,147491.897834462
15270100,147515.0891883764
15270250,147515.0891883764
15270400,147515.0891883764
15270550,151869.80273471252
15270700,151869.80273471252
15270850,151869.80273471252
15271000,151869.80273471252
15271150,157632.81587571278
15271300,157632.81587571278
15271450,157632.81587571278
15271600,157632.81587571278
15271750,149505.4326014482
15271900,149505.4326014482
15272050,149505.4326014482
15272200,149505.4326014482
15272350,148370.41176296645
15272500,148370.41176296645
15272650,148370.41176296645
15272800,148395.86366803478
15272950,148395.86366803478
15273100,156795.52332085118
15273250,156795.52332085118
15273400,156795.52332085118
15273550,156796.30043373088
15273700,156796.30043373088
15273850,153698.39092826855
15274000,153698.39092826855
15274150,153698.39092826855
15274300,153698.39092826855
15274450,149906.36090673937
15274600,149906.36090673937
15274750,149906.36090673937
15274900,149906.36090673937
15275050,149906.36090673937
15275200,148616.27827558797
15275350,148616.27827558797
15275500,148616.27827558797
15275650,148616.27827558797
15275800,148616.27827558797
15275950,148616.27827558797
15276100,148616.27827558797
15276250,148609.76968479267
15276400,156080.61952227482
15276550,156080.61952227482
15276700,156071.50189404207
15276850,156071.50189404207
15277000,150109.66190566294
15277150,150109.66190566294
15277300,150135.41888487557
15277450,150135.41888487557
15277600,150135.41888487557
15277750,150135.41888487557
15277900,156297.22886590162
15278050,156297.22886590162
15278200,156328.80781327005
15278350,150334.39898616253
15278500,150334.39898616253
15278650,150334.39898616253
15278800,150334.39898616253
15278950,150340.22662028545
15279100,150340.22662028545
15279250,150340.22662028545
15279400,150340.22662028545
15279550,151913.18783260844
15279700,152007.04978857466
15279850,152007.04978857466
15280000,152007.04978857466
15280150,152007.04978857466
15280300,152007.04978857466
15280450,152007.04978857466
15280600,152007.04978857466
15280750,158889.00240109017
15280900,158889.00240109017
15281050,158889.00240109017
15281200,158889.00240109017
15281350,158889.00240109017
15281500,158850.85334799893
15281650,158850.85334799893
15281800,158850.85334799893
15281950,158850.85334799893
15282100,150805.9565295795
15282250,150896.49976898445
15282400,150896.49976898445
15282550,150896.49976898445
15282700,160356.81135795353
15282850,160356.81135795353
15283000,160356.81135795353
15283150,160356.81135795353
15283300,160356.81135795353
15283450,160356.81135795353
15283600,160356.81135795353
15283750,160356.81135795353
15283900,160356.81135795353
15284050,147826.2720520568
15284200,147826.2720520568
15284350,147826.2720520568
15284500,147826.2720520568
15284650,149855.61421581046
15284800,149918.9024600519
15284950,149918.9024600519
15285100,149918.9024600519
15285250,149882.89542926423
15285400,149882.89542926423
15285550,149882.89542926423
15285700,153796.78030069126
15285850,153796.78030069126
15286000,153796.78030069126
15286150,153796.78030069126
15286300,153796.78030069126
15286450,153825.1371427971
15286600,153825.1371427971
15286750,153576.29730631222
15286900,153576.29730631222
15287050,153576.29730631222
15287200,153576.29730631222
15287350,153576.29730631222
15287500,160012.86951274506
15287650,160011.24163782218
15287800,160011.24163782218
15287950,160011.24163782218
15288100,158530.77220315917
15288250,158530.77220315917
15288400,158530.77220315917
15288550,156608.43430750963
15288700,156608.43430750963
15288850,156608.43430750963
15289000,156578.18352826554
15289150,156578.18352826554
15289300,156578.18352826554
15289450,156578.18352826554
15289600,156578.18352826554
15289750,156578.18352826554
15289900,148275.78352781868
15290050,148275.78352781868
15290200,148275.78352781868
15290350,148275.78352781868
15290500,148286.39007518708
15290650,148286.39007518708
15290800,154076.5853108491
15290950,154076.5853108491
15291100,154076.5853108491
15291250,156225.50288321497
15291400,156225.50288321497
15291550,156225.50288321497
15291700,156225.50288321497
15291850,156225.50288321497
15292000,156225.50288321497
15292150,150305.64340244638
15292300,150311.23519376217
15292450,150317.38073958576
15292600,150317.38073958576
15292750,150317.38073958576
15292900,157616.6007104603
15293050,157616.6007104603
15293200,157616.6007104603
15293350,157653.53046321525
15293500,157653.53046321525
15293650,157653.53046321525
15293800,157653.53046321525
15293950,157653.53046321525
15294100,158252.2134706035
15294250,158252.2134706035
15294400,158252.2134706035
15294550,158250.96910347856
15294700,158250.96910347856
15294850,158250.96910347856
15295000,158250.96910347856
15295150,158250.96910347856
15295300,158250.96910347856
15295450,152093.5599719896
15295600,152093.5599719896
15295750,152093.5599719896
15295900,152093.5599719896
15296050,152093.5599719896
15296200,152093.5599719896
15296350,152734.15606859262
15296500,152734.15606859262
15296650,152734.15606859262
15296800,152734.15606859262
15296950,158139.3628931032
15297100,158139.3628931032
15297250,158139.3628931032
15297400,158139.3628931032
15297550,153490.4792589452
15297700,153490.4792589452
15297850,153490.4792589452
15298000,153490.4792589452
15298150,153490.4792589452
15298300,153490.4792589452
15298450,153490.4792589452
15298600,153490.4792589452
15298750,153490.4792589452
15298900,153505.81123263043
15299050,157405.77996099312
15299200,157405.77996099312
15299350,157405.77996099312
15299500,157405.77996099312
15299650,157405.77996099312
15299800,157405.77996099312
15299950,153713.73563251746
15300100,153170.77633825326
15300250,153170.77633825326
15300400,153170.77633825326
15300550,149261.92802111924
15300700,149333.0517764535
15300850,149333.0517764535
15301000,149333.0517764535
15301150,149333.0517764535
15301300,149338.78861855876
15301450,149338.78861855876
15301600,159744.35409392457
15301750,159744.35409392457
15301900,159744.35409392457
15302050,159744.35409392457
15302200,159744.35409392457
15302350,159744.35409392457
15302500,159744.35409392457
15302650,159744.35409392457
15302800,159744.35409392457
15302950,159744.35409392457
15303100,159744.35409392457
15303250,159744.35409392457
15303400,159744.35409392457
15303550,159744.35409392457
15303700,150780.79373521276
15303850,150780.79373521276
15304000,150780.79373521276
15304150,150780.79373521276
15304300,157610.7062045899
15304450,157610.7062045899
15304600,157610.7062045899
15304750,157610.7062045899
15304900,156044.29657665582
15305050,156044.29657665582
15305200,156044.29657665582
15305350,156044.29657665582
15305500,156044.29657665582
15305650,156044.29657665582
15305800,156044.29657665582
15305950,156044.29657665582
15306100,161635.89665979065
15306250,161635.89665979065
15306400,161635.89665979065
15306550,161635.89665979065
15306700,161635.89665979065
15306850,149623.0554695297
15307000,149623.0554695297
15307150,149623.0554695297
15307300,149623.0554695297
15307450,154614.25305543232
15307600,154614.25305543232
15307750,154614.25305543232
15307900,160351.04606045046
15308050,160351.04606045046
15308200,160351.04606045046
15308350,160351.04606045046
15308500,149826.9501082072
15308650,149826.9501082072
15308800,149826.9501082072
15308950,149826.9501082072
15309100,149826.9501082072
15309250,149826.9501082072
15309400,149826.9501082072
15309550,153304.61787642093
15309700,153304.61787642093
15309850,153304.61787642093
15310000,153304.61787642093
15310150,153304.61787642093
15310300,153304.61787642093
15310450,161006.26223702866
15310600,161006.26223702866
15310750,161006.26223702866
15310900,161006.26223702866
15311050,161036.51301627271
15311200,161036.51301627271
15311350,161036.51301627271
15311500,161036.51301627271
15311650,161036.51301627271
15311800,158223.36025149407
15311950,158223.36025149407
15312100,158248.2621962935
15312250,158248.2621962935
15312400,158248.2621962935
15312550,158248.2621962935
15312700,155048.26219612127
15312850,155048.26219612127
15313000,155048.26219612127
15313150,155048.26219612127
15313300,155048.26219612127
15313450,155048.26219612127
15313600,155048.26219612127
15313750,162232.56997532153
15313900,162148.4068174268
15314050,162148.4068174268
15314200,162148.4068174268
15314350,155158.18945569376
15314500,155158.18945569376
15314650,155158.18945569376
15314800,153449.58552958863
15314950,153449.58552958863
15315100,153596.99281386787
15315250,153461.6401822889
15315400,159543.04878078314
15315550,159543.04878078314
15315700,159543.04878078314
15315850,161769.01994892317
15316000,161769.01994892317
15316150,161769.01994892317
15316300,161769.01994892317
15316450,161769.01994892317
15316600,161769.01994892317
15316750,161769.01994892317
15316900,154973.14301850443
15317050,154973.14301850443
15317200,154973.14301850443
15317350,154973.14301850443
15317500,158901.23742488155
15317650,158797.61637224996
15317800,158797.61637224996
15317950,164757.20432799435
15318100,164757.20432799435
15318250,164757.20432799435
15318400,164757.20432799435
15318550,157722.06378682202
15318700,157722.06378682202
15318850,157722.06378682202
15319000,157722.06378682202
15319150,157598.34110511065
15319300,157598.34110511065
15319450,157598.34110511065
15319600,157598.34110511065
15319750,157598.34110511065
15319900,157598.34110511065
15320050,157228.44430710172
15320200,157242.01555958416
15320350,157095.0517341632
15320500,151605.9579461279
15320650,151698.69478823312
15320800,151698.69478823312
15320950,151698.69478823312
15321100,151698.69478823312
15321250,153616.98602857834
15321400,153616.98602857834
15321550,153542.54932142585
15321700,158230.1920680661
15321850,158230.1920680661
15322000,158230.1920680661
15322150,158230.1920680661
15322300,154331.9076043175
15322450,154331.9076043175
15322600,154331.9076043175
15322750,160927.8497099357
15322900,160927.8497099357
15323050,160927.8497099357
15323200,160927.8497099357
15323350,160927.8497099357
15323500,160927.8497099357
15323650,161991.23359317286
15323800,161989.85587208965
15323950,161992.09462120643
15324100,161971.593706393
15324250,155193.82322375785
15324400,155225.54962049265
15324550,155225.54962049265
15324700,155225.54962049265
15324850,155225.54962049265
15325000,151676.55895200497
15325150,151676.55895200497
15325300,151676.55895200497
15325450,151676.55895200497
15325600,151676.55895200497
15325750,151676.55895200497
15325900,152095.65103571472
15326050,152095.65103571472
15326200,152095.65103571472
15326350,152095.65103571472
15326500,160152.9065361484
15326650,160152.9065361484
15326800,160212.89543088523
15326950,160212.89543088523
15327100,158905.39550930518
15327250,158819.06525288624
15327400,158819.06525288624
15327550,158819.06525288624
15327700,163663.86010051443
15327850,163663.86010051443
15328000,163710.47799697696
15328150,163710.47799697696
15328300,152769.52081891304
15328450,152769.52081891304
15328600,152769.52081891304
15328750,152769.52081891304
15328900,152769.52081891304
15329050,162342.67403702575
15329200,162342.67403702575
15329350,162342.67403702575
15329500,162342.67403702575
15329650,162342.67403702575
15329800,162342.67403702575
15329950,158292.840476826
15330100,158292.840476826
15330250,158292.840476826
15330400,158301.69817310222
15330550,151966.0825101559
15330700,151966.0825101559
