blocknumber,reserve DAI,reserve WETH,volume DAI for 5% slippage
16291450,0,0,2422525.064754637
16291600,0,0,2421725.00165894
16291750,0,0,2428290.5330952043
16291900,0,0,2419834.481849433
16292050,0,0,2404553.3222663375
16292200,0,0,2398812.250898541
16292350,0,0,2401654.5444247453
16292500,0,0,2395678.199776849
16292650,0,0,2311491.7012251867
16292800,0,0,2318008.828714923
16292950,0,0,2277061.5667856704
16293100,0,0,2277068.4239521543
16293250,0,0,2281216.308959356
16293400,0,0,2281103.030382386
16293550,0,0,2299476.145834553
16293700,0,0,2363701.8132761642
16293850,0,0,2364139.8607516387
16294000,0,0,2297409.821395892
16294150,0,0,2288872.569183632
16294300,0,0,2267296.830309796
16294450,0,0,2248651.8188638412
16294600,0,0,2246052.373046491
16294750,0,0,2245948.6361247962
16294900,0,0,2245924.7355139973
16295050,0,0,2252688.67487772
16295200,0,0,2248643.9845972992
16295350,0,0,2311249.863213865
16295500,0,0,2318126.419512887
16295650,0,0,2309345.2470479705
16295800,0,0,2313624.170674536
16295950,0,0,2232297.058546353
16296100,0,0,2278203.10087252
16296250,0,0,2278531.0504971864
16296400,0,0,2288084.7481006184
16296550,0,0,2252171.069039273
16296700,0,0,2255266.88761736
16296850,0,0,2255354.5616116626
16297000,0,0,2258843.1088726106
16297150,0,0,2299211.792051159
16297300,0,0,2291971.9038942386
16297450,0,0,2296285.21885059
16297600,0,0,2295157.5996949193
16297750,0,0,2296221.140882108
16297900,0,0,2298587.875853316
16298050,0,0,2291717.0754846334
16298200,0,0,2290042.665482438
16298350,0,0,2319897.557250432
16298500,0,0,2384176.8721182
16298650,0,0,2383295.1380075705
16298800,0,0,2379963.9790317426
16298950,0,0,2391571.906382862
16299100,0,0,2391535.7535422747
16299250,0,0,2388664.101960526
16299400,0,0,2390065.2047146084
16299550,0,0,2395034.3246007795
16299700,0,0,2398296.9570149253
16299850,0,0,2393121.7521349834
16300000,0,0,2398038.9127045907
16300150,0,0,2290446.3084531287
16300300,0,0,2293006.987875838
16300450,0,0,2327945.121720973
16300600,0,0,2324815.0171403824
16300750,0,0,2324679.071934885
16300900,0,0,2328593.475298155
16301050,0,0,2328457.1204434517
16301200,0,0,2328956.309882687
16301350,0,0,2330769.8524416955
16301500,0,0,2330705.4162754333
16301650,0,0,2325952.1034402517
16301800,0,0,2328652.448807836
16301950,0,0,2324022.7107773433
16302100,0,0,2321395.926040694
16302250,0,0,2303789.890350191
16302400,0,0,2329233.3538894784
16302550,0,0,2326955.4773909375
16302700,0,0,2326794.330474638
16302850,0,0,2326676.521281829
16303000,0,0,2425807.9319725526
16303150,0,0,2427012.160026596
16303300,0,0,2418404.212940721
16303450,0,0,2421750.7545863437
16303600,0,0,2421722.732905224
16303750,0,0,2426203.1455930267
16303900,0,0,2419373.7471207622
16304050,0,0,2422335.460971852
16304200,0,0,2275521.0556310182
16304350,0,0,2283091.394451431
16304500,0,0,2283369.260993067
16304650,0,0,2284390.0298516853
16304800,0,0,2283307.7045577653
16304950,0,0,2279534.7686456186
16305100,0,0,2309526.553361456
16305250,0,0,2340570.5818029726
16305400,0,0,2346017.960945839
16305550,0,0,2347971.4111397844
16305700,0,0,2348376.7481584027
16305850,0,0,2346091.3646750376
16306000,0,0,2351640.0218670927
16306150,0,0,2338638.345701823
16306300,0,0,2335113.5945296986
16306450,0,0,2336464.4045115216
16306600,0,0,2341512.284412171
16306750,0,0,2341496.12759182
16306900,0,0,2342336.1938026235
16307050,0,0,2286219.705509042
16307200,0,0,2289374.461159475
16307350,0,0,2280833.225559149
16307500,0,0,2280833.225559149
16307650,0,0,2304343.309692609
16307800,0,0,2434791.8745467938
16307950,0,0,2376305.067502902
16308100,0,0,2370900.215849297
16308250,0,0,2373893.693551121
16308400,0,0,2371306.7211010503
16308550,0,0,2302135.6816108013
16308700,0,0,2310052.068757115
16308850,0,0,2308281.790560413
16309000,0,0,2305175.2974337516
16309150,0,0,2288438.2171624685
16309300,0,0,2287483.462707266
16309450,0,0,2287598.606236366
16309600,0,0,2411202.5926700486
16309750,0,0,2413375.513584459
16309900,0,0,2413376.1845902056
16310050,0,0,2413882.6273638406
16310200,0,0,2416060.07490032
16310350,0,0,2423161.196652348
16310500,0,0,2414755.9526314675
16310650,0,0,2424917.909643901
16310800,0,0,2415295.5280108564
16310950,0,0,2423169.546734422
16311100,0,0,2415749.188936437
16311250,0,0,2419281.477003149
16311400,0,0,2419299.0119892317
16311550,0,0,2421464.9564004214
16311700,0,0,2421687.2322260803
16311850,0,0,2421267.9922820437
16312000,0,0,2422110.413909969
16312150,0,0,2422345.7217335883
16312300,0,0,2424074.258593754
16312450,0,0,2424087.133723601
16312600,0,0,2427044.008304335
16312750,0,0,2427670.9069366977
16312900,0,0,2426272.0424265736
16313050,0,0,2427389.2514286004
16313200,0,0,2430227.9342136034
16313350,0,0,2438898.966929306
16313500,0,0,2314487.8545574453
16313650,0,0,2317682.523435148
16313800,0,0,2321703.623153724
16313950,0,0,2379897.001265528
16314100,0,0,2374971.9241874595
16314250,0,0,2374775.208938151
16314400,0,0,2374155.7225344377
16314550,0,0,2416343.7424318683
16314700,0,0,2418732.0024188757
16314850,0,0,2421243.406251926
16315000,0,0,2418900.2667454747
16315150,0,0,2418943.0413910826
16315300,0,0,2417566.910453519
16315450,0,0,2422101.986944467
16315600,0,0,2422113.6300036237
16315750,0,0,2395864.0073746713
16315900,0,0,2386940.690027016
16316050,0,0,2389237.612975345
16316200,0,0,2385083.2995192097
16316350,0,0,2382836.4843292497
16316500,0,0,2333159.2430302887
16316650,0,0,2396972.934260871
16316800,0,0,2396990.226934549
16316950,0,0,2398985.9318561885
16317100,0,0,2391185.3752057506
16317250,0,0,2397097.7427438414
16317400,0,0,2391655.1197250164
16317550,0,0,2444316.3813663996
16317700,0,0,2455747.719227112
16317850,0,0,2455746.007798018
16318000,0,0,2423323.6136022545
16318150,0,0,2463371.0475886427
16318300,0,0,2468288.539488861
16318450,0,0,2419059.7704782123
16318600,0,0,2426709.039004081
16318750,0,0,2429241.6428769687
16318900,0,0,2425849.854924391
16319050,0,0,2430112.5055555543
16319200,0,0,2429990.4751435686
16319350,0,0,2421450.456097077
16319500,0,0,2382311.6950547155
16319650,0,0,2377987.7651878935
16319800,0,0,2361572.209002678
16319950,0,0,2365471.7745473133
16320100,0,0,2364160.288538522
16320250,0,0,2365963.649040059
16320400,0,0,2368324.4655820807
16320550,0,0,2334173.6491747093
16320700,0,0,2335476.936935107
16320850,0,0,2327938.228509109
16321000,0,0,2327004.1114783464
16321150,0,0,2336330.0056034466
16321300,0,0,2325967.7742326027
16321450,0,0,2332534.4016419654
16321600,0,0,2335428.9463876924
16321750,0,0,2335432.451519767
16321900,0,0,2334273.1258432064
16322050,0,0,2402128.6294481065
16322200,0,0,2396649.810866154
16322350,0,0,2402064.4001059807
16322500,0,0,2393406.054407275
16322650,0,0,2401062.4692318253
16322800,0,0,2401070.4622427905
16322950,0,0,2394053.487988419
16323100,0,0,2392933.9797814144
16323250,0,0,2399941.90750097
16323400,0,0,2399747.0276510487
16323550,0,0,2439564.7825726583
16323700,0,0,2438875.9163744706
16323850,0,0,2445696.420089527
16324000,0,0,2445701.683247423
16324150,0,0,2440967.4430072745
16324300,0,0,2442229.335232488
16324450,0,0,2446048.552652126
16324600,0,0,2454038.8785399124
16324750,0,0,2456615.3777205474
16324900,0,0,2457080.6444035843
16325050,0,0,2461706.615573739
16325200,0,0,2454805.4538080497
16325350,0,0,2455946.661681285
16325500,0,0,2458362.878272857
16325650,0,0,2458393.377964799
16325800,0,0,2459523.694189552
16325950,0,0,2456061.245925783
16326100,0,0,2456823.4104964975
16326250,0,0,2458875.950441969
16326400,0,0,2459995.118087922
16326550,0,0,2456635.798961941
16326700,0,0,2460091.7883291086
16326850,0,0,2461519.906935413
16327000,0,0,2439150.510603912
16327150,0,0,2438559.01144188
16327300,0,0,2302913.255025934
16327450,0,0,2305486.673818788
16327600,0,0,2303443.3370305724
16327750,0,0,2299112.1177124106
16327900,0,0,2298020.0182235823
16328050,0,0,2297252.3811321105
16328200,0,0,2295755.243094573
16328350,0,0,2432617.8869811334
16328500,0,0,2432573.0310563436
16328650,0,0,2426158.827855246
16328800,0,0,2433437.796735738
16328950,0,0,2430937.0740656406
16329100,0,0,2434159.4403904257
16329250,0,0,2435061.2484672773
16329400,0,0,2452833.287010249
16329550,0,0,2454467.4914496774
16329700,0,0,2373411.394322761
16329850,0,0,2369426.6905998997
16330000,0,0,2369497.4176003253
16330150,0,0,2395191.6621631044
16330300,0,0,2490057.8526816447
16330450,0,0,2494858.158902796
16330600,0,0,2446959.995301456
16330750,0,0,2484969.31324932
16330900,0,0,2504711.8081620927
16331050,0,0,2500375.6705697677
16331200,0,0,2504112.526922315
16331350,0,0,2498527.5999525366
16331500,0,0,2495785.3756862427
16331650,0,0,2495781.4088684437
16331800,0,0,2499316.2283408577
16331950,0,0,2496551.875539414
16332100,0,0,2496272.1872102665
16332250,0,0,2502323.9220300294
16332400,0,0,2502228.2030450366
16332550,0,0,2494564.120608079
16332700,0,0,2504885.244489261
16332850,0,0,2556757.618249478
16333000,0,0,2553722.860494079
16333150,0,0,2553221.30838067
16333300,0,0,2553913.944735467
16333450,0,0,2556020.7241318217
16333600,0,0,2555579.337404741
16333750,0,0,2552128.3756788373
16333900,0,0,2557959.4248174448
16334050,0,0,2552570.506473611
16334200,0,0,2559911.2879652
16334350,0,0,2415520.563803949
16334500,0,0,2595245.560163272
16334650,0,0,2595277.4324616627
16334800,0,0,2591575.2444300316
16334950,0,0,2523545.0512311812
16335100,0,0,2584628.318028126
16335250,0,0,2581459.6561749494
16335400,0,0,2415289.7127013663
16335550,0,0,2525608.0236473507
16335700,0,0,2457481.517159963
16335850,0,0,2450000.2575074714
16336000,0,0,2446392.0858240593
16336150,0,0,2504277.139649246
16336300,0,0,2502259.3932779836
16336450,0,0,2504497.629594331
16336600,0,0,2505994.1657326804
16336750,0,0,2579389.593898213
16336900,0,0,2579097.448246779
16337050,0,0,2435960.289040841
16337200,0,0,2431411.6392502305
16337350,0,0,2426893.5470331083
16337500,0,0,2436831.218996572
16337650,0,0,2426791.9905341007
16337800,0,0,2430076.435697708
16337950,0,0,2434638.1336780735
16338100,0,0,2431036.7110684016
16338250,0,0,2431036.7110684016
16338400,0,0,2433709.7585066333
16338550,0,0,2430587.425099051
16338700,0,0,2463178.932021603
16338850,0,0,2466044.509598718
16339000,0,0,2464011.4884612653
16339150,0,0,2553946.38766969
16339300,0,0,2555667.4937532237
16339450,0,0,2553163.5162505847
16339600,0,0,2536504.091289968
16339750,0,0,2532453.640131315
16339900,0,0,2514250.3965609213
16340050,0,0,2512785.2387162074
16340200,0,0,2513074.212574943
16340350,0,0,2513064.490160685
16340500,0,0,3444923.3026417056
16340650,0,0,3450192.6270525306
16340800,0,0,3470510.166708028
16340950,0,0,3414067.772454124
16341100,0,0,3339805.7717207484
16341250,0,0,3317658.812168522
16341400,0,0,3157887.1758694975
16341550,0,0,2450298.198665284
16341700,0,0,3389383.336031015
16341850,0,0,3356073.195423336
16342000,0,0,3374466.4635487157
16342150,0,0,3386447.234378935
16342300,0,0,3345843.61430098
16342450,0,0,2480295.7454969734
16342600,0,0,2488964.72608105
16342750,0,0,3441387.531828261
16342900,0,0,3473347.755990573
16343050,0,0,3468142.2902777013
16343200,0,0,3482424.135224673
16343350,0,0,3483429.6643325575
16343500,0,0,3464436.8973870603
16343650,0,0,3466887.201134464
16343800,0,0,3452861.961723418
16343950,0,0,3374595.7327021463
16344100,0,0,3432837.5489652706
16344250,0,0,3478704.7081133667
16344400,0,0,3527746.057930439
16344550,0,0,3527760.0708734766
16344700,0,0,3504118.0603155596
16344850,0,0,3416254.6258633463
16345000,0,0,3478115.718568308
16345150,0,0,3478117.5514630447
16345300,0,0,3497928.4607002297
16345450,0,0,3463098.306645979
16345600,0,0,3434438.6705123866
16345750,0,0,3414826.72287582
16345900,0,0,3382071.127616501
16346050,0,0,3308522.535285005
16346200,0,0,3252344.0432851063
16346350,0,0,3252475.511875157
16346500,0,0,3284666.8150454354
16346650,0,0,3312710.653284012
16346800,0,0,3312720.6980164615
16346950,0,0,3231957.706281518
16347100,0,0,3243919.7012104676
16347250,0,0,3309718.3439450227
16347400,0,0,3246652.3157876628
16347550,0,0,3076175.961769131
16347700,0,0,3090849.6511772624
16347850,0,0,3056440.4213448074
16348000,0,0,3149071.7745218454
16348150,0,0,2425649.165417838
16348300,0,0,3375069.293933472
16348450,0,0,2433165.845490809
16348600,0,0,2465046.1862435695
16348750,0,0,2471012.8664030973
16348900,0,0,2570986.2285004114
16349050,0,0,2445278.7728777984
16349200,0,0,2443011.9323741063
16349350,0,0,2442966.90860001
16349500,0,0,2442981.0138631677
16349650,0,0,2493712.440476194
16349800,0,0,2495949.535050786
16349950,0,0,2408173.790097948
16350100,0,0,2413349.137766538
16350250,0,0,2456706.0414737454
16350400,0,0,2392281.3781175124
16350550,0,0,2384276.3477565246
16350700,0,0,2384141.310572236
16350850,0,0,2391959.8034632877
16351000,0,0,2387519.077904841
16351150,0,0,2389676.5258330647
16351300,0,0,2389108.899860586
16351450,0,0,2387410.107188994
16351600,0,0,2380092.025652211
16351750,0,0,2387380.6686430024
16351900,0,0,2388978.5683911857
16352050,0,0,2388944.84959189
16352200,0,0,2380587.0610814267
16352350,0,0,2383809.4843271715
16352500,0,0,2383809.4843271715
16352650,0,0,2562233.829892369
16352800,0,0,2550751.1410127045
16352950,0,0,2548249.3542493894
16353100,0,0,2507249.257546269
16353250,0,0,2507135.8781910078
16353400,0,0,2500720.962537002
16353550,0,0,2509411.2041936526
16353700,0,0,2507315.1430344717
16353850,0,0,2507331.7569227773
16354000,0,0,2500246.7594186403
16354150,0,0,2507061.550075722
16354300,0,0,2509535.6626232564
16354450,0,0,2509471.2169805225
16354600,0,0,2499829.0290858406
16354750,0,0,2500193.923416121
16354900,0,0,2501587.239788379
16355050,0,0,2493550.2104002666
16355200,0,0,2497143.5772116575
16355350,0,0,2500617.323050834
16355500,0,0,2493832.924912365
16355650,0,0,2493170.513912545
16355800,0,0,2498312.077678449
16355950,0,0,2497809.9666662575
16356100,0,0,2498305.953152423
16356250,0,0,2493015.058866591
16356400,0,0,2500315.5037721936
16356550,0,0,2494467.9070968577
16356700,0,0,2492660.9923791597
16356850,0,0,2494875.790769091
16357000,0,0,2499595.9179966915
16357150,0,0,2499885.0126018375
16357300,0,0,2495376.964836478
16357450,0,0,2495788.4674569843
16357600,0,0,2496073.9777260805
16357750,0,0,2496072.587645634
16357900,0,0,2489018.1837336845
16358050,0,0,2500076.037423147
16358200,0,0,2490204.1217772095
16358350,0,0,2494956.695520134
16358500,0,0,2494461.246410805
16358650,0,0,2452068.799864458
16358800,0,0,2446392.4663642673
16358950,0,0,2446415.3989211526
16359100,0,0,2451918.7135628737
16359250,0,0,2454817.9414357385
16359400,0,0,2437765.182823546
16359550,0,0,2434060.158979248
16359700,0,0,2427662.2502617138
16359850,0,0,2428055.4899635073
16360000,0,0,2428053.3397824373
16360150,0,0,2430721.4466442238
16360300,0,0,2432942.935603627
16360450,0,0,2433300.819381184
16360600,0,0,2433543.961821235
16360750,0,0,2435720.6720598466
16360900,0,0,2437127.6093017147
16361050,0,0,2433786.1676135687
16361200,0,0,2433895.835141068
16361350,0,0,2428172.0865507238
16361500,0,0,2427184.5048114234
16361650,0,0,2433732.484796122
16361800,0,0,2431168.6457077265
16361950,0,0,2434642.499528452
16362100,0,0,2440081.712635
16362250,0,0,2440263.8923209826
16362400,0,0,2440401.1184277744
16362550,0,0,2440199.606539086
16362700,0,0,2434735.1391012194
16362850,0,0,2440609.4909817376
16363000,0,0,2446119.818894093
16363150,0,0,2457900.723455427
16363300,0,0,2454933.327558205
16363450,0,0,2454255.365909172
16363600,0,0,2513415.8101063473
16363750,0,0,2516760.6811722345
16363900,0,0,2516723.5836953637
16364050,0,0,2518032.3567988896
16364200,0,0,2521258.915059256
16364350,0,0,2523162.8846958587
16364500,0,0,2516031.8011905374
16364650,0,0,2546811.12999611
16364800,0,0,2544796.7978443094
16364950,0,0,2401445.2462897236
16365100,0,0,2404142.3399145687
16365250,0,0,2396314.6982190963
16365400,0,0,2397772.052566159
16365550,0,0,2486621.1573354607
16365700,0,0,2465980.4722803086
16365850,0,0,2502057.2263642643
16366000,0,0,2471364.3758474393
16366150,0,0,2317804.116132962
16366300,0,0,2344334.9392684903
16366450,0,0,2257447.938069862
16366600,0,0,2261871.5103126736
16366750,0,0,2333676.2511137673
16366900,0,0,2319698.783143498
16367050,0,0,2311735.8887472637
16367200,0,0,2318897.4255522643
16367350,0,0,2314404.042927308
16367500,0,0,2309160.0561150266
16367650,0,0,2306178.405837791
16367800,0,0,2306546.8552531055
16367950,0,0,2340784.7692843284
16368100,0,0,2335598.669247312
16368250,0,0,2349462.0272163283
16368400,0,0,2369682.0965119274
16368550,0,0,2300440.2199027194
16368700,0,0,2396229.8747872533
16368850,0,0,2400851.727418882
16369000,0,0,2269515.9004658414
16369150,0,0,2273372.6695775534
16369300,0,0,2404020.488834454
16369450,0,0,2399034.876515772
16369600,0,0,2369534.457164528
16369750,0,0,2362178.573517627
16369900,0,0,2396881.447792607
16370050,0,0,2309127.457437613
16370200,0,0,2304070.0980804903
16370350,0,0,2371276.4778384073
16370500,0,0,2390331.5703476565
16370650,0,0,2383612.9137391937
16370800,0,0,2387087.7817917615
16370950,0,0,2267560.3713313406
16371100,0,0,2248823.5095809274
16371250,0,0,2246852.654159843
16371400,0,0,2248113.1182263084
16371550,0,0,2297311.1954574753
16371700,0,0,2305008.4489439297
16371850,0,0,2308014.892132967
16372000,0,0,2336301.907371401
16372150,0,0,2335165.439857344
16372300,0,0,2339408.374097167
16372450,0,0,2317056.2766048084
16372600,0,0,2315872.597975161
16372750,0,0,2316810.6623997763
16372900,0,0,2317576.8894911464
16373050,0,0,2278122.2967236303
16373200,0,0,2272014.6994121633
16373350,0,0,2274070.589461454
16373500,0,0,2270627.664137918
16373650,0,0,2350533.665046321
16373800,0,0,2347897.3176546637
16373950,0,0,2366709.710953254
16374100,0,0,2367350.244380284
16374250,0,0,2243435.6746247765
16374400,0,0,2238536.269437776
16374550,0,0,2263465.5093887495
16374700,0,0,2262681.044288787
16374850,0,0,2259321.5012443988
16375000,0,0,2260971.665525477
16375150,0,0,2258095.7985089505
16375300,0,0,2283400.034185252
16375450,0,0,2278669.5401522517
16375600,0,0,2294214.2158701504
16375750,0,0,2295270.053527012
16375900,0,0,2339709.728684777
16376050,0,0,2376026.499372409
16376200,0,0,2381304.3038250557
16376350,0,0,2384694.638023567
16376500,0,0,2354147.8193818373
16376650,0,0,2355539.534728877
16376800,0,0,2322907.2387150917
16376950,0,0,2373640.496341672
16377100,0,0,2379493.8839598424
16377250,0,0,2388489.684776862
16377400,0,0,2311196.8121453533
16377550,0,0,2316455.202901141
16377700,0,0,2264648.753027054
16377850,0,0,2238940.85202361
16378000,0,0,2245765.439082698
16378150,0,0,2245598.7749375803
16378300,0,0,2262219.3211871535
16378450,0,0,2382973.175601718
16378600,0,0,2385236.1231389334
16378750,0,0,2383095.0088688354
16378900,0,0,2289404.198646145
16379050,0,0,2283776.8645479335
16379200,0,0,2289194.2659302102
