blocknumber,reserve COMP,reserve WETH,volume COMP for 5% slippage
16626250,0,0,284.56086635351215
16626400,0,0,284.56086635351215
16626550,0,0,287.3751459359453
16626700,0,0,287.3751459359453
16626850,0,0,287.3751459359453
16627000,0,0,288.4641459358867
16627150,0,0,288.4641459358867
16627300,0,0,288.4641459358867
16627450,0,0,288.4641459358867
16627600,0,0,256.46004148109415
16627750,0,0,256.46004148109415
16627900,0,0,256.46004148109415
16628050,0,0,256.46004148109415
16628200,0,0,258.45266823776683
16628350,0,0,258.45266823776683
16628500,0,0,258.45266823776683
16628650,0,0,258.45266823776683
16628800,0,0,243.35013936474564
16628950,0,0,243.35013936474564
16629100,0,0,243.35013936474564
16629250,0,0,243.35013936474564
16629400,0,0,243.35013936474564
16629550,0,0,243.35013936474564
16629700,0,0,243.35013936474564
16629850,0,0,243.35013936474564
16630000,0,0,243.35013936474564
16630150,0,0,243.35013936474564
16630300,0,0,243.35013936474564
16630450,0,0,243.35013936474564
16630600,0,0,243.35013936474564
16630750,0,0,243.35013936474564
16630900,0,0,243.35013936474564
16631050,0,0,243.35013936474564
16631200,0,0,245.92751442039614
16631350,0,0,245.92751442039614
16631500,0,0,245.92751442039614
16631650,0,0,245.92751442039614
16631800,0,0,245.2638324596778
16631950,0,0,285.93646659901754
16632100,0,0,285.93646659901754
16632250,0,0,285.93646659901754
16632400,0,0,285.93646659901754
16632550,0,0,285.93646659901754
16632700,0,0,285.93646659901754
16632850,0,0,285.93646659901754
16633000,0,0,285.93646659901754
16633150,0,0,285.93646659901754
16633300,0,0,285.93646659901754
16633450,0,0,285.93646659901754
16633600,0,0,285.93646659901754
16633750,0,0,285.93646659901754
16633900,0,0,285.93646659901754
16634050,0,0,285.93646659901754
16634200,0,0,285.93646659901754
16634350,0,0,285.93646659901754
16634500,0,0,285.93646659901754
16634650,0,0,285.93646659901754
16634800,0,0,285.93646659901754
16634950,0,0,285.93646659901754
16635100,0,0,285.93646659901754
16635250,0,0,285.93646659901754
16635400,0,0,285.93646659901754
16635550,0,0,285.93646659901754
16635700,0,0,285.93646659901754
16635850,0,0,285.93646659901754
16636000,0,0,285.93646659901754
16636150,0,0,285.6623349674038
16636300,0,0,285.6623349674038
16636450,0,0,285.6623349674038
16636600,0,0,201.81237663748647
16636750,0,0,201.81237663748647
16636900,0,0,202.4431268110033
16637050,0,0,202.4431268110033
16637200,0,0,202.4431268110033
16637350,0,0,202.4431268110033
16637500,0,0,202.4431268110033
16637650,0,0,202.4431268110033
16637800,0,0,202.4431268110033
16637950,0,0,186.27418643501744
16638100,0,0,186.27418643501744
16638250,0,0,245.89526866972352
16638400,0,0,245.89526866972352
16638550,0,0,218.83132812212259
16638700,0,0,219.25413756451255
16638850,0,0,219.25413756451255
16639000,0,0,219.25413756451255
16639150,0,0,219.25413756451255
16639300,0,0,219.25413756451255
16639450,0,0,219.25413756451255
16639600,0,0,220.38608727213114
16639750,0,0,220.38608727213114
16639900,0,0,224.4057125629963
16640050,0,0,224.4057125629963
16640200,0,0,224.4057125629963
16640350,0,0,224.4057125629963
16640500,0,0,224.4057125629963
16640650,0,0,224.4057125629963
16640800,0,0,224.4057125629963
16640950,0,0,224.4057125629963
16641100,0,0,224.4057125629963
16641250,0,0,179.98170547369324
16641400,0,0,179.98170547369324
16641550,0,0,179.98170547369324
16641700,0,0,183.5888326990611
16641850,0,0,183.5888326990611
16642000,0,0,183.5888326990611
16642150,0,0,183.5888326990611
16642300,0,0,184.4806349587058
16642450,0,0,187.22364654428276
16642600,0,0,199.62153147460634
16642750,0,0,199.62153147460634
16642900,0,0,180.61751174851153
16643050,0,0,180.61751174851153
16643200,0,0,180.61751174851153
16643350,0,0,180.61751174851153
16643500,0,0,180.61751174851153
16643650,0,0,181.10801063621963
16643800,0,0,181.10801063621963
16643950,0,0,181.10801063621963
16644100,0,0,181.10801063621963
16644250,0,0,181.10801063621963
16644400,0,0,185.5404293536606
16644550,0,0,186.88470197258277
16644700,0,0,186.88470197258277
16644850,0,0,184.32098527482444
16645000,0,0,184.32098527482444
16645150,0,0,187.77928588089645
16645300,0,0,187.77928588089645
16645450,0,0,187.77928588089645
16645600,0,0,187.77928588089645
16645750,0,0,187.77928588089645
16645900,0,0,187.77928588089645
16646050,0,0,187.77928588089645
16646200,0,0,187.77928588089645
16646350,0,0,187.77928588089645
16646500,0,0,187.77928588089645
16646650,0,0,188.86862355897227
16646800,0,0,188.86862355897227
16646950,0,0,188.86862355897227
16647100,0,0,187.49593863512987
16647250,0,0,186.93291982090196
16647400,0,0,182.18169760936638
16647550,0,0,182.18169760936638
16647700,0,0,182.18169760936638
16647850,0,0,182.18169760936638
16648000,0,0,189.8547190991157
16648150,0,0,189.8547190991157
16648300,0,0,189.8547190991157
16648450,0,0,189.8547190991157
16648600,0,0,184.89199484379003
16648750,0,0,184.89199484379003
16648900,0,0,184.89198792885043
16649050,0,0,182.98367633642425
16649200,0,0,182.98367633642425
16649350,0,0,183.33799166387482
16649500,0,0,183.35570173858352
16649650,0,0,183.35570173858352
16649800,0,0,183.35570173858352
16649950,0,0,183.35570173858352
16650100,0,0,183.35570173858352
16650250,0,0,183.35570173858352
16650400,0,0,183.35570173858352
16650550,0,0,183.35570173858352
16650700,0,0,183.35570173858352
16650850,0,0,186.02589379799707
16651000,0,0,185.50859671922518
16651150,0,0,184.4193277628612
16651300,0,0,184.4193277628612
16651450,0,0,184.4193277628612
16651600,0,0,184.4193277628612
16651750,0,0,200.67069707659368
16651900,0,0,200.67069707659368
16652050,0,0,200.67069707659368
16652200,0,0,200.67069707659368
16652350,0,0,200.05257870002004
16652500,0,0,181.80414177985165
16652650,0,0,181.73770501955042
16652800,0,0,181.73770501955042
16652950,0,0,182.1627303194497
16653100,0,0,182.1627303194497
16653250,0,0,181.55316744987786
16653400,0,0,181.55316744987786
16653550,0,0,238.60243260487502
16653700,0,0,238.60243260487502
16653850,0,0,279.3256076173459
16654000,0,0,279.3256076173459
16654150,0,0,278.6070791131872
16654300,0,0,291.78875497472006
16654450,0,0,294.1227899344318
16654600,0,0,294.24260276855557
16654750,0,0,289.2108299203328
16654900,0,0,289.582801789232
16655050,0,0,290.3485791682024
16655200,0,0,290.3485791682024
16655350,0,0,282.4167547662595
16655500,0,0,282.4167547662595
16655650,0,0,282.4167547662595
16655800,0,0,282.4167547662595
16655950,0,0,282.4167547662595
16656100,0,0,282.4167547662595
16656250,0,0,282.4167547662595
16656400,0,0,282.4167547662595
16656550,0,0,290.7657381725421
16656700,0,0,293.35793817240256
16656850,0,0,278.27139881987785
16657000,0,0,278.27139881987785
16657150,0,0,292.5738300915348
16657300,0,0,284.4020460251743
16657450,0,0,284.4020460251743
16657600,0,0,284.12815910172435
16657750,0,0,295.0405434204258
16657900,0,0,295.0405434204258
16658050,0,0,190.00296043151047
16658200,0,0,190.00296043151047
16658350,0,0,299.41173917139827
16658500,0,0,299.41173917139827
16658650,0,0,299.41173917139827
16658800,0,0,299.41173917139827
16658950,0,0,299.41173917139827
16659100,0,0,298.92707350381374
16659250,0,0,298.92707350381374
16659400,0,0,298.92707350381374
16659550,0,0,298.92707350381374
16659700,0,0,298.92707350381374
16659850,0,0,298.92707350381374
16660000,0,0,298.92707350381374
16660150,0,0,285.98104836645075
16660300,0,0,285.98104836645075
16660450,0,0,293.4045410383018
16660600,0,0,293.4045410383018
16660750,0,0,293.60150945885596
16660900,0,0,283.3468261080994
16661050,0,0,283.3468261080994
16661200,0,0,283.3468261080994
16661350,0,0,262.36920996064873
16661500,0,0,262.36920996064873
16661650,0,0,291.82078791664526
16661800,0,0,290.92806041684344
16661950,0,0,298.82405496748515
16662100,0,0,298.82405496748515
16662250,0,0,298.82405496748515
16662400,0,0,298.82405496748515
16662550,0,0,298.82405496748515
16662700,0,0,273.32834384928447
16662850,0,0,238.33220589635613
16663000,0,0,217.9060048306493
16663150,0,0,209.4347419113206
16663300,0,0,202.8952148265903
16663450,0,0,212.20055647527795
16663600,0,0,207.81326602969736
16663750,0,0,210.32509776807274
16663900,0,0,210.96577788180684
16664050,0,0,212.1381506973104
16664200,0,0,219.70436703932768
16664350,0,0,209.25224108722273
16664500,0,0,209.25224108722273
16664650,0,0,210.29399882240608
16664800,0,0,220.7270291516245
16664950,0,0,221.45122258427614
16665100,0,0,221.46717743276827
16665250,0,0,221.46717743276827
16665400,0,0,221.46717743276827
16665550,0,0,222.74494694147185
16665700,0,0,222.74494694147185
16665850,0,0,222.74494694147185
16666000,0,0,215.98603006541603
16666150,0,0,216.51268945421194
16666300,0,0,216.51268945421194
16666450,0,0,243.37780644991904
16666600,0,0,242.85226965389484
16666750,0,0,242.85226965389484
16666900,0,0,242.85226965389484
16667050,0,0,242.85226965389484
16667200,0,0,242.7814388263114
16667350,0,0,227.20960786792824
16667500,0,0,227.21477960604392
16667650,0,0,227.21477960604392
16667800,0,0,227.21477960604392
16667950,0,0,227.21477960604392
16668100,0,0,227.79130117252242
16668250,0,0,227.79130117252242
16668400,0,0,227.12005233661836
16668550,0,0,227.12005233661836
16668700,0,0,216.78447027612359
16668850,0,0,216.8735784431556
16669000,0,0,217.87057844310192
16669150,0,0,217.87057844310192
16669300,0,0,217.87057844310192
16669450,0,0,218.69964511146745
16669600,0,0,218.83632669041444
16669750,0,0,230.208981509291
16669900,0,0,225.9293247726464
16670050,0,0,225.9293247726464
16670200,0,0,225.9293247726464
16670350,0,0,225.9293247726464
16670500,0,0,236.0374485978004
16670650,0,0,236.0374485978004
16670800,0,0,236.0374485978004
16670950,0,0,236.0374485978004
16671100,0,0,236.0374485978004
16671250,0,0,236.0374485978004
16671400,0,0,239.80864049151035
16671550,0,0,239.80864049151035
16671700,0,0,239.76614446366955
16671850,0,0,239.76614446366955
16672000,0,0,239.76614446366955
16672150,0,0,239.76614446366955
16672300,0,0,239.76614446366955
16672450,0,0,239.76614446366955
16672600,0,0,239.76614446366955
16672750,0,0,239.76614446366955
16672900,0,0,218.5945962646557
16673050,0,0,218.5945962646557
16673200,0,0,210.78502732440978
16673350,0,0,210.78502732440978
16673500,0,0,210.78502732440978
16673650,0,0,210.78502732440978
16673800,0,0,210.78502732440978
16673950,0,0,216.95743326206545
16674100,0,0,216.95743326206545
16674250,0,0,222.61333952103718
16674400,0,0,223.1757456935797
16674550,0,0,223.1757456935797
16674700,0,0,223.1757456935797
16674850,0,0,223.1757456935797
16675000,0,0,223.1757456935797
16675150,0,0,213.90646259196154
16675300,0,0,213.90646259196154
16675450,0,0,213.90646259196154
16675600,0,0,213.90646259196154
16675750,0,0,213.90646259196154
16675900,0,0,223.35700155436712
16676050,0,0,221.4835196679793
16676200,0,0,221.4835196679793
16676350,0,0,215.04334058860758
16676500,0,0,215.6390850572197
16676650,0,0,215.6390850572197
16676800,0,0,218.93108547695283
16676950,0,0,218.93108547695283
16677100,0,0,218.93108547695283
16677250,0,0,218.93108547695283
16677400,0,0,225.82768828811317
16677550,0,0,225.82768828811317
16677700,0,0,225.82768828811317
16677850,0,0,225.82768828811317
16678000,0,0,225.82768828811317
16678150,0,0,225.82768828811317
16678300,0,0,225.82768828811317
16678450,0,0,225.49780864581018
16678600,0,0,225.49780864581018
16678750,0,0,225.49780864581018
16678900,0,0,225.49780864581018
16679050,0,0,225.49780864581018
16679200,0,0,225.49780864581018
16679350,0,0,225.49780864581018
16679500,0,0,225.49780864581018
16679650,0,0,225.49780864581018
16679800,0,0,225.49780864581018
16679950,0,0,220.8607902205597
16680100,0,0,220.8607902205597
16680250,0,0,220.8607902205597
16680400,0,0,222.08256998977538
16680550,0,0,222.08256998977538
16680700,0,0,222.08256998977538
16680850,0,0,222.29208199041966
16681000,0,0,218.83459250758563
16681150,0,0,218.83459241348953
16681300,0,0,222.57730755977425
16681450,0,0,222.90643620762378
16681600,0,0,222.27854214946004
16681750,0,0,222.27854214946004
16681900,0,0,222.27854214946004
16682050,0,0,222.86468745032087
16682200,0,0,222.86468745032087
16682350,0,0,218.6427635974025
16682500,0,0,265.94640395440496
16682650,0,0,265.94640395440496
16682800,0,0,265.94640395440496
16682950,0,0,265.94640395440496
16683100,0,0,265.94640395440496
16683250,0,0,265.946403860305
16683400,0,0,285.84151995069595
16683550,0,0,285.84151995069595
16683700,0,0,285.84151995069595
16683850,0,0,286.40029900326357
16684000,0,0,286.40029900326357
16684150,0,0,289.65173915797897
16684300,0,0,289.65173915797897
16684450,0,0,289.65173915797897
16684600,0,0,289.65173915797897
16684750,0,0,285.3052397772676
16684900,0,0,285.3052397772676
16685050,0,0,290.6673793622522
16685200,0,0,290.6673793622522
16685350,0,0,290.6673793622522
16685500,0,0,290.6673793622522
16685650,0,0,290.6673793622522
16685800,0,0,290.6673793622522
16685950,0,0,280.7206246995292
16686100,0,0,280.7206246995292
16686250,0,0,280.7206246995292
16686400,0,0,280.7206246995292
16686550,0,0,280.7206246995292
16686700,0,0,267.64840782095246
16686850,0,0,267.64840782095246
16687000,0,0,267.64840782095246
16687150,0,0,267.64840782095246
16687300,0,0,267.64840782095246
16687450,0,0,267.64840782095246
16687600,0,0,267.64840782095246
16687750,0,0,267.64840782095246
16687900,0,0,267.64840782095246
16688050,0,0,267.64840782095246
16688200,0,0,267.64840782095246
16688350,0,0,267.64840782095246
16688500,0,0,267.64840782095246
16688650,0,0,267.64840782095246
16688800,0,0,273.6841271776276
16688950,0,0,273.6841271776276
16689100,0,0,273.6841271776276
16689250,0,0,251.46191506696448
16689400,0,0,251.46191506696448
16689550,0,0,284.80978727503987
16689700,0,0,283.47328219525224
16689850,0,0,283.47328219525224
16690000,0,0,283.47328219525224
16690150,0,0,283.47328219525224
16690300,0,0,283.3720053234351
16690450,0,0,283.3720053234351
16690600,0,0,283.3720053234351
16690750,0,0,289.8891919704872
16690900,0,0,289.8891919704872
16691050,0,0,289.8891919704872
16691200,0,0,289.8891919704872
16691350,0,0,289.8891919704872
16691500,0,0,289.8891919704872
16691650,0,0,289.8891919704872
16691800,0,0,289.8891919704872
16691950,0,0,289.8891919704872
16692100,0,0,289.8891919704872
16692250,0,0,289.8891919704872
16692400,0,0,289.8891919704872
16692550,0,0,289.8891919704872
16692700,0,0,289.8891919704872
16692850,0,0,285.26554947817954
16693000,0,0,285.26554947817954
16693150,0,0,285.26554947817954
16693300,0,0,285.26554947817954
16693450,0,0,285.26554947817954
16693600,0,0,285.26554947817954
16693750,0,0,285.26554947817954
16693900,0,0,285.26554947817954
16694050,0,0,285.70402420340497
16694200,0,0,285.70402420340497
16694350,0,0,285.70402420340497
16694500,0,0,285.70402420340497
16694650,0,0,285.70402420340497
16694800,0,0,285.70402420340497
16694950,0,0,285.70402420340497
16695100,0,0,285.70402420340497
16695250,0,0,285.70402420340497
16695400,0,0,285.70402420340497
16695550,0,0,285.70402420340497
16695700,0,0,285.47045396360573
16695850,0,0,285.47045396360573
16696000,0,0,285.47045396360573
16696150,0,0,285.47045396360573
16696300,0,0,285.47045396360573
16696450,0,0,285.47045396360573
16696600,0,0,285.5219480691172
16696750,0,0,285.5219480691172
16696900,0,0,285.5219480691172
16697050,0,0,285.5219480691172
16697200,0,0,285.5219480691172
16697350,0,0,285.5219480691172
16697500,0,0,281.6702474310502
16697650,0,0,282.30714329468236
16697800,0,0,282.30714329468236
16697950,0,0,282.30714329468236
16698100,0,0,282.30714329468236
16698250,0,0,282.30714329468236
16698400,0,0,276.1522613442834
16698550,0,0,276.1522613442834
16698700,0,0,276.1522613442834
16698850,0,0,276.1522613442834
16699000,0,0,276.1522613442834
16699150,0,0,276.1522613442834
16699300,0,0,292.29640145955864
16699450,0,0,292.29640145955864
16699600,0,0,292.29640145955864
16699750,0,0,273.98897358019786
16699900,0,0,273.98897358019786
16700050,0,0,273.98897358019786
16700200,0,0,273.98897358019786
16700350,0,0,237.89842538235533
16700500,0,0,237.89842538235533
16700650,0,0,237.89842538235533
16700800,0,0,237.89842538235533
16700950,0,0,237.89842538235533
16701100,0,0,237.89842538235533
16701250,0,0,237.89842538235533
16701400,0,0,237.89842538235533
16701550,0,0,237.89842538235533
16701700,0,0,237.89842538235533
16701850,0,0,237.89842538235533
16702000,0,0,237.89842538235533
16702150,0,0,178.80030903037385
16702300,0,0,178.80030903037385
16702450,0,0,178.80030903037385
16702600,0,0,178.80030903037385
16702750,0,0,178.80030903037385
16702900,0,0,178.80030903037385
16703050,0,0,178.80030903037385
16703200,0,0,216.61363972233434
16703350,0,0,181.3107913024967
16703500,0,0,181.3107913024967
16703650,0,0,244.70470573286903
16703800,0,0,244.70470573286903
16703950,0,0,244.70470573286903
16704100,0,0,244.70470573286903
16704250,0,0,244.70470573286903
16704400,0,0,245.02975213415328
16704550,0,0,245.02065890463513
16704700,0,0,245.02065890463513
16704850,0,0,245.02065890463513
16705000,0,0,257.26385640027047
16705150,0,0,257.26385640027047
16705300,0,0,258.9128051972015
16705450,0,0,258.9128051972015
16705600,0,0,285.66847022180485
16705750,0,0,284.06747812516
16705900,0,0,284.06747812516
16706050,0,0,284.06747812516
16706200,0,0,284.199426495001
16706350,0,0,284.199426495001
16706500,0,0,284.199426495001
16706650,0,0,284.199426495001
16706800,0,0,284.13268520855553
16706950,0,0,284.13268520855553
16707100,0,0,284.13689161799283
16707250,0,0,235.8414275309044
16707400,0,0,235.8414275309044
16707550,0,0,235.8414275309044
16707700,0,0,223.63688192622368
16707850,0,0,223.63688192622368
16708000,0,0,223.63688192622368
16708150,0,0,223.6049500885781
