blocknumber,volume USDT for 5% slippage
16221100,96554566.60363123
16221250,96554791.40154576
16221400,96594379.77129507
16221550,92203096.48551737
16221700,92173952.29837698
16221850,92171608.41958052
16222000,92151487.02715321
16222150,91237924.13247366
16222300,91312745.10955945
16222450,91351861.83131224
16222600,94043920.12101701
16222750,94132600.14374188
16222900,94005963.47203068
16223050,93120855.95258783
16223200,93235355.31559795
16223350,93161435.73959622
16223500,93146730.80859554
16223650,92055557.2684959
16223800,92055604.1279928
16223950,92289413.72753969
16224100,89322473.21108623
16224250,89325061.02753462
16224400,89368510.47854011
16224550,82069477.19828755
16224700,82069513.24582474
16224850,82029740.04173778
16225000,81989607.69925359
16225150,84645037.5832131
16225300,84632042.21358949
16225450,84687031.12086445
16225600,85401103.15048473
16225750,85401082.40392442
16225900,85429582.26770347
16226050,85430152.97671133
16226200,86216782.2400639
16226350,86215733.59492525
16226500,86136248.24728604
16226650,87432865.7849095
16226800,87465565.87521908
16226950,87492045.33798191
16227100,91760761.81190987
16227250,91750117.90832904
16227400,91697821.7649039
16227550,91698498.79433458
16227700,91369687.72277874
16227850,91370939.89708778
16228000,91692847.32596439
16228150,87077249.49000071
16228300,87004547.4881819
16228450,86966847.18840942
16228600,87245138.39122704
16228750,87245354.99553439
16228900,87291827.08311796
16229050,87100215.35993776
16229200,82303255.18630639
16229350,82307487.47109708
16229500,82356559.85121122
16229650,84682952.57692796
16229800,84640535.19864602
16229950,84420897.90768963
16230100,84268868.28338093
16230250,86077734.69970572
16230400,86075193.8438449
16230550,86081785.09879822
16230700,86242831.97368056
16230850,86242363.01872344
16231000,86226846.72858602
16231150,87171076.09064099
16231300,87093554.9796313
16231450,87091027.1513431
16231600,87085512.98327498
16231750,91686539.80230299
16231900,91753315.6759098
16232050,91796728.75421147
16232200,85928427.6130591
16232350,85928147.3853698
16232500,84231105.24022637
16232650,84462866.38628551
16232800,86165075.93000059
16232950,86164697.37617192
16233100,85963867.30553111
16233250,85510983.40668158
16233400,85510623.43083775
16233550,85644011.90576434
16233700,85832355.97844552
16233850,85785816.38564983
16234000,85786164.61530341
16234150,85861454.32919377
16234300,82376931.21388492
16234450,82376744.3096745
16234600,82367342.05786945
16234750,86859298.25780566
16234900,86859087.1079582
16235050,87144864.88808654
16235200,87149856.50831659
16235350,87368920.73277257
16235500,87341810.48971166
16235650,87290879.05464488
16235800,90365934.26937447
16235950,90366106.8552304
16236100,90402571.76168326
16236250,92226619.06818756
16236400,92226468.43726651
16236550,92249880.47051889
16236700,92204856.3076477
16236850,92470283.27369477
16237000,92470357.12792373
16237150,92428202.74616727
16237300,94943052.67457508
16237450,94943603.03596692
16237600,94956582.49775231
16237750,95144954.08833939
16237900,94968014.02905118
16238050,94934213.43763712
16238200,94933310.81589122
16238350,95973173.44308151
16238500,95967558.3455199
16238650,95958443.41496052
16238800,98846547.20282443
16238950,98846728.57398503
16239100,98893427.88672945
16239250,98891708.99994606
16239400,92260857.62845483
16239550,92302035.09348089
16239700,92384096.50951627
16239850,92386112.15355474
16240000,97136423.58790924
16240150,97079279.17993693
16240300,97058468.76484105
16240450,97852411.33372782
16240600,97898453.77443697
16240750,97851142.90143454
16240900,91146661.26273501
16241050,90970920.72417976
16241200,90850948.04178947
16241350,90864662.92999013
16241500,92239036.23808774
16241650,92211839.31054161
16241800,92247422.74149717
16241950,95126657.78627996
16242100,95144840.33451706
16242250,95144888.62145168
16242400,97626937.56914373
16242550,97628741.36124158
16242700,97734979.45549534
16242850,97727018.51561174
16243000,97435096.10299447
16243150,97384377.72197917
16243300,97634459.05328825
16243450,97841890.4298491
16243600,97875424.28585413
16243750,97951644.40403478
16243900,97985074.18789752
16244050,98628618.56534627
16244200,98621342.68513867
16244350,98612199.06139547
16244500,98636568.3745305
16244650,98652192.3756398
16244800,98677799.56134583
16244950,98872867.94027181
16245100,98908859.83881025
16245250,98868282.04790646
16245400,98869177.71517721
16245550,99048250.39463939
16245700,99078841.70947126
16245850,99074616.15772696
16246000,101044447.06759198
16246150,100943071.07873493
16246300,100910710.47233853
16246450,100795018.70093605
16246600,100141547.49738455
16246750,100167542.18392135
16246900,100168171.39565657
16247050,102775432.20026803
16247200,102777551.27131677
16247350,102777489.22057487
16247500,103498794.09540522
16247650,103490190.30465923
16247800,103486461.94957292
16247950,103485623.53725909
16248100,95420348.32911019
16248250,95416392.23103602
16248400,95414230.94020925
16248550,95741292.82228437
16248700,95082864.37156658
16248850,95082268.33714052
16249000,95082443.38654588
16249150,97031517.77441251
16249300,97174638.9589389
16249450,97174724.38706279
16249600,97247476.90732984
16249750,97039042.19116163
16249900,96997924.35472217
16250050,92558985.28549753
16250200,92559086.18950666
16250350,92565705.34264934
16250500,92615520.20276657
16250650,98986283.42397876
16250800,99067486.41838962
16250950,99067596.64752236
16251100,99208979.96007727
16251250,99232053.71814203
16251400,99205217.76100838
16251550,100573769.224154
16251700,100573913.11528473
16251850,100616275.36852297
16252000,100893233.87058444
16252150,100746126.41171244
16252300,100749150.78483716
16252450,100749240.48527436
16252600,100694974.12135029
16252750,100664454.74208361
16252900,100665182.47490665
16253050,100665170.72434682
16253200,100577290.88031164
16253350,100245955.94139011
16253500,100246082.58568722
16253650,100239942.11203544
16253800,100274590.04413225
16253950,100284408.68248303
16254100,99456128.50237446
16254250,99422595.80601007
16254400,99424981.05258915
16254550,99424961.34824105
16254700,99562551.01973706
16254850,99585824.57996418
16255000,99587565.37926008
16255150,99623241.75340828
16255300,99562321.32452291
16255450,99562793.45500933
16255600,99563036.01302086
16255750,99862476.6440379
16255900,99862354.75667384
16256050,99863615.44696645
16256200,100292337.2844211
16256350,100301036.94566968
16256500,100493352.36766012
16256650,100621191.30611882
16256800,100788019.16634981
16256950,100710688.06544915
16257100,100710488.88290194
16257250,99004507.53054853
16257400,99004381.05518371
16257550,98974076.53960446
16257700,98921406.43728158
16257850,98925763.95615323
16258000,98985538.57215726
16258150,98945092.7400652
16258300,99114717.84409578
16258450,99114725.78556605
16258600,99114846.8576952
16258750,99676317.93521672
16258900,99687370.83039615
16259050,99687290.58407798
16259200,99323511.96110903
16259350,99305314.79936302
16259500,99305654.82227524
16259650,99305671.16556118
16259800,99131481.11814012
16259950,99134927.91154714
16260100,99133177.02400038
16260250,99198985.78143698
16260400,99233827.55175978
16260550,99233990.08690988
16260700,99237359.76772778
16260850,99536204.81470424
16261000,99536340.20725644
16261150,99536341.1596968
16261300,93152864.78742559
16261450,93152764.20551611
16261600,93152099.10684404
16261750,93151079.48604482
16261900,105690772.06812467
16262050,105704578.21005236
16262200,105727634.67989208
16262350,106222533.08255316
16262500,106280226.17445546
16262650,106211412.54923537
16262800,106198777.56673841
16262950,105932511.20321316
16263100,105932494.30462575
16263250,105932566.90000874
16263400,106399414.67261294
16263550,106399290.46613462
16263700,106399448.98536971
16263850,106328972.33259897
16264000,106328811.70208316
16264150,106328936.22303706
16264300,106355026.80415149
16264450,106355001.27840942
16264600,106243057.88762143
16264750,106243095.27582008
16264900,106890005.59004354
16265050,106872038.20560355
16265200,107007663.45805196
16265350,107313625.13089943
16265500,107314084.40462612
16265650,107311268.65870363
16265800,107303389.3751658
16265950,107518579.22602771
16266100,107518444.92948891
16266250,107520777.46866542
16266400,107320511.9311487
16266550,107320488.82069106
16266700,107320281.28990239
16266850,107360779.3069742
16267000,107804529.14803913
16267150,107733507.79916382
16267300,107734110.5458401
16267450,98529855.03584783
16267600,98530125.09459671
16267750,98571752.29540634
16267900,97998933.20017353
16268050,97998568.98620942
16268200,98005343.40328181
16268350,98489203.32257508
16268500,100929714.3908068
16268650,100928206.3849855
16268800,100885270.65229595
16268950,101791866.97734874
16269100,101791642.94428301
16269250,102027952.07881133
16269400,102038974.28254978
16269550,114146893.2296706
16269700,114146814.00174862
16269850,114168650.94752742
16270000,112496422.9258646
16270150,112496479.58516055
16270300,112501870.89002275
16270450,107210638.73997405
16270600,107322099.2576683
16270750,107321846.00128423
16270900,107314872.53373224
16271050,106715197.53308965
16271200,106714824.43604633
16271350,106786789.73252757
16271500,106963461.90903229
16271650,106960175.61029184
16271800,106982635.0754542
16271950,106982931.028081
16272100,103879438.84448548
16272250,103998701.3404325
16272400,104107018.78045385
16272550,104869730.85517102
16272700,105033543.08161217
16272850,104977663.20729318
16273000,104993747.54058006
16273150,105195728.2407323
16273300,105204453.70385464
16273450,105232369.3098965
16273600,116650074.94216113
16273750,116650447.83795114
16273900,116608774.79300745
16274050,116637889.91945593
16274200,119379081.94807717
16274350,119420060.86541533
16274500,119418560.24905108
16274650,105966163.15370753
16274800,105965714.49355255
16274950,106063528.17531466
16275100,105781938.62176885
16275250,106664284.67294486
16275400,106644713.3940068
16275550,106645145.24229556
16275700,107253678.15572917
16275850,107304258.37195939
16276000,107304213.13667649
16276150,107427535.25078014
16276300,107435394.0446133
16276450,107479606.54249881
16276600,107475893.56192057
16276750,108230142.7202405
16276900,108228438.92479919
16277050,108230327.73763582
16277200,109391318.91309999
16277350,109393485.76858756
16277500,109139177.40511322
16277650,109137674.98162396
16277800,109858670.21692547
16277950,109973399.59701508
16278100,110166517.78725737
16278250,112929649.1378865
16278400,112998014.0638068
16278550,112862888.56705162
16278700,113425329.75622872
16278850,113449201.04707086
16279000,113412611.29002556
16279150,113465639.32130897
16279300,116273567.58134535
16279450,116439013.0271993
16279600,115815516.17780106
16279750,115966324.26132229
16279900,116086549.65916932
16280050,115970576.74283408
16280200,118195357.62303364
16280350,118166621.49376798
16280500,117834528.17423564
16280650,117840899.88548304
16280800,117891746.91138166
16280950,117628098.08952607
16281100,117628082.55964968
16281250,117786621.88430929
16281400,117768715.97950394
16281550,117769014.72551782
16281700,118323160.19337995
16281850,118562295.16471726
16282000,118540869.12939644
16282150,118541464.21643133
16282300,110464396.55255193
16282450,110635523.55624855
16282600,110635813.23859261
16282750,120526504.0275725
16282900,120591981.3198249
16283050,120769200.42942756
16283200,123941130.87249087
16283350,123942540.56599125
16283500,123876116.42373738
16283650,123876342.95494866
16283800,115889913.09560536
16283950,116005204.87749174
16284100,116401237.42340358
16284250,122470153.64228684
16284400,122352263.33511072
16284550,122411984.28644341
16284700,122137225.22590794
16284850,127046892.68924597
16285000,127106137.33318664
16285150,127520680.33027501
16285300,122505919.31917936
16285450,122504710.65561196
16285600,122544102.84071943
16285750,121703946.69850294
16285900,121654311.46499859
16286050,121647504.78249376
16286200,121729688.16265179
16286350,124108004.26782598
16286500,123993214.23450147
16286650,124083114.9795917
16286800,126624171.86943936
16286950,126638778.68679886
16287100,126639361.72073449
16287250,128202365.58768
16287400,128025895.03436062
16287550,128037858.03284125
16287700,128245908.74308454
16287850,127562957.43067986
16288000,127613210.44917762
16288150,127613259.4592837
16288300,128139049.47455595
16288450,128293526.86990924
16288600,128411342.10118984
16288750,128600109.2408311
16288900,128544639.85311975
16289050,128543250.64903164
16289200,128543099.04508695
16289350,119136278.03337389
16289500,119109466.88358396
16289650,119151778.11445713
16289800,123592637.93614855
16289950,123632922.4773611
16290100,123485860.99170706
16290250,123491475.11778782
16290400,120533773.64229447
16290550,120512588.74866496
16290700,120498595.78052683
16290850,116857071.12009256
16291000,117024322.4132427
16291150,117025318.90607303
16291300,115153007.36029378
16291450,115153451.68337455
16291600,115096219.11406301
16291750,115096525.29465777
16291900,120016826.3959191
16292050,120015670.25432584
16292200,119897526.4258511
16292350,122605279.64312637
16292500,122605350.68329127
16292650,122597571.41476566
16292800,114573001.22710018
16292950,114664357.73881757
16293100,114664315.56448804
16293250,114814853.78547938
16293400,113208235.89604776
16293550,113249657.48069759
16293700,113092923.78211778
16293850,113899760.18025573
16294000,113899872.5852948
16294150,113899567.29072164
16294300,113937486.33471134
16294450,118499406.86725678
16294600,118499284.27607098
16294750,118498971.57156852
16294900,122169897.45887572
16295050,122122980.79728796
