blocknumber,reserve WBTC,reserve USDC,volume WBTC for 5% slippage
16562800,0,0,78.17530792588127
16562950,0,0,91.73030892755929
16563100,0,0,88.49334578563922
16563250,0,0,88.48433314109774
16563400,0,0,88.49089385267634
16563550,0,0,88.49089385267634
16563700,0,0,90.97030960945848
16563850,0,0,91.03021440295895
16564000,0,0,91.02573093357832
16564150,0,0,91.2490944254264
16564300,0,0,89.6731496761414
16564450,0,0,89.7218321666391
16564600,0,0,95.58183566255143
16564750,0,0,95.58183566255143
16564900,0,0,95.59850531010346
16565050,0,0,95.58998608626679
16565200,0,0,95.58998608626679
16565350,0,0,95.58472208626708
16565500,0,0,97.13303060413647
16565650,0,0,97.13303060413647
16565800,0,0,88.2054614087001
16565950,0,0,88.1532855798179
16566100,0,0,88.13587515531657
16566250,0,0,95.29995734702375
16566400,0,0,95.28162804273792
16566550,0,0,90.84553812354322
16566700,0,0,90.85757803563439
16566850,0,0,90.85757803563439
16567000,0,0,91.6772793079458
16567150,0,0,91.6772793079458
16567300,0,0,92.05974058612428
16567450,0,0,92.27419928926174
16567600,0,0,93.08167059460321
16567750,0,0,93.00263189335996
16567900,0,0,100.74619090707209
16568050,0,0,99.67740904671186
16568200,0,0,99.69159727489458
16568350,0,0,99.31610927430805
16568500,0,0,96.85614438689387
16568650,0,0,96.85403538173378
16568800,0,0,96.85667086523438
16568950,0,0,96.85667086523438
16569100,0,0,96.92861059345013
16569250,0,0,91.67112200045287
16569400,0,0,91.78071000612256
16569550,0,0,96.87758508620564
16569700,0,0,96.87758508620564
16569850,0,0,96.8300247901632
16570000,0,0,98.04117289006223
16570150,0,0,98.03094973615156
16570300,0,0,98.09468074827569
16570450,0,0,98.0821229628607
16570600,0,0,98.04004971883893
16570750,0,0,91.42081609972394
16570900,0,0,96.09817278321859
16571050,0,0,88.14767642916046
16571200,0,0,88.14767642916046
16571350,0,0,93.65478053944398
16571500,0,0,92.98861619718205
16571650,0,0,92.98861619718205
16571800,0,0,90.71788035897883
16571950,0,0,90.70539709593785
16572100,0,0,91.04943340706575
16572250,0,0,91.05899765425407
16572400,0,0,91.02189663751456
16572550,0,0,92.19052081258224
16572700,0,0,92.1908045346875
16572850,0,0,92.21906786812191
16573000,0,0,98.0014573404494
16573150,0,0,111.67339969659383
16573300,0,0,106.33605382098897
16573450,0,0,106.29976969316124
16573600,0,0,106.275162402256
16573750,0,0,97.58480262605057
16573900,0,0,97.55374219634945
16574050,0,0,97.56173819634901
16574200,0,0,96.17100042391174
16574350,0,0,96.1259791831224
16574500,0,0,96.1259791831224
16574650,0,0,98.50830683611309
16574800,0,0,97.73305470349688
16574950,0,0,97.75821345297811
16575100,0,0,95.33977947800642
16575250,0,0,95.25198502814271
16575400,0,0,95.31437767746449
16575550,0,0,93.55843656745093
16575700,0,0,93.0837580877271
16575850,0,0,93.1518521349457
16576000,0,0,93.11847677042698
16576150,0,0,91.88371281986326
16576300,0,0,89.26588936369136
16576450,0,0,94.33209888802435
16576600,0,0,94.27290117685105
16576750,0,0,94.36143946025636
16576900,0,0,94.36889647150511
16577050,0,0,94.16203130233896
16577200,0,0,93.73494317658339
16577350,0,0,93.73494317658339
16577500,0,0,93.79364290658022
16577650,0,0,93.79917146592794
16577800,0,0,93.79917146592794
16577950,0,0,96.02540743110869
16578100,0,0,88.88929274505014
16578250,0,0,88.88932001873435
16578400,0,0,88.88932001873435
16578550,0,0,95.25141302934533
16578700,0,0,83.25447010995468
16578850,0,0,84.72254326775847
16579000,0,0,92.97001406707922
16579150,0,0,87.43196009640789
16579300,0,0,90.8419829252504
16579450,0,0,90.84171894630303
16579600,0,0,81.56884793603291
16579750,0,0,81.49363562028421
16579900,0,0,81.5484391637931
16580050,0,0,81.43226793535742
16580200,0,0,81.36743817770797
16580350,0,0,86.69919044393947
16580500,0,0,86.49258421401736
16580650,0,0,82.33614923228517
16580800,0,0,82.33609352544306
16580950,0,0,83.03743274582763
16581100,0,0,77.18041101495027
16581250,0,0,80.72323378842269
16581400,0,0,80.75254824315796
16581550,0,0,80.75027523648684
16581700,0,0,80.75027523648684
16581850,0,0,80.75760422648645
16582000,0,0,83.46896794899261
16582150,0,0,83.45996200447564
16582300,0,0,83.45996200447564
16582450,0,0,92.02518328275808
16582600,0,0,92.02518328275808
16582750,0,0,92.07642954688305
16582900,0,0,92.07642954688305
16583050,0,0,92.07101843236589
16583200,0,0,92.01986006553284
16583350,0,0,92.06605032447021
16583500,0,0,92.29958577067003
16583650,0,0,86.26474731601822
16583800,0,0,87.08017561321488
16583950,0,0,87.04378282756764
16584100,0,0,87.36305185035363
16584250,0,0,88.56257717007354
16584400,0,0,92.16796015953044
16584550,0,0,92.16796015953044
16584700,0,0,94.54938117008662
16584850,0,0,92.68093263168812
16585000,0,0,99.30924166863124
16585150,0,0,98.89918627664247
16585300,0,0,98.67718810190837
16585450,0,0,106.43077630050396
16585600,0,0,98.2309012107757
16585750,0,0,99.8046195526249
16585900,0,0,99.8004371170934
16586050,0,0,93.23417939041958
16586200,0,0,98.20111817078502
16586350,0,0,100.18742937623259
16586500,0,0,96.90192262603306
16586650,0,0,96.85721492570093
16586800,0,0,101.40800071782276
16586950,0,0,94.82559803774961
16587100,0,0,94.82559803774961
16587250,0,0,94.83301271774921
16587400,0,0,94.83301271774921
16587550,0,0,94.81849062336286
16587700,0,0,94.81849062336286
16587850,0,0,94.69537358471425
16588000,0,0,94.69537358471425
16588150,0,0,94.69537358471425
16588300,0,0,94.39543821300965
16588450,0,0,119.88678312788755
16588600,0,0,120.00012961683731
16588750,0,0,126.0670808810579
16588900,0,0,120.86525256062258
16589050,0,0,120.86525256062258
16589200,0,0,127.90489236723661
16589350,0,0,127.91493618689908
16589500,0,0,126.39323623498495
16589650,0,0,126.38812096479859
16589800,0,0,112.6057222757593
16589950,0,0,112.61293794498465
16590100,0,0,112.62557703675675
16590250,0,0,112.62557703675675
16590400,0,0,112.62557703675675
16590550,0,0,112.62975233608516
16590700,0,0,112.64499711380807
16590850,0,0,108.25824759257704
16591000,0,0,108.19992953129614
16591150,0,0,108.15247936637728
16591300,0,0,108.78704959206686
16591450,0,0,108.78704959206686
16591600,0,0,113.11523429680459
16591750,0,0,113.11523429680459
16591900,0,0,112.52273883874605
16592050,0,0,112.53100291969785
16592200,0,0,112.16006636224145
16592350,0,0,112.16006636224145
16592500,0,0,118.77213345947578
16592650,0,0,118.73543652139604
16592800,0,0,119.14105572994771
16592950,0,0,119.14125319415824
16593100,0,0,119.15730717094219
16593250,0,0,121.1785003684371
16593400,0,0,125.54903107126614
16593550,0,0,118.655892542184
16593700,0,0,125.8337962855897
16593850,0,0,125.84319719679073
16594000,0,0,120.79243906448552
16594150,0,0,126.29950287907087
16594300,0,0,116.9857272626643
16594450,0,0,125.17847591681871
16594600,0,0,125.11128009049807
16594750,0,0,123.90154631992645
16594900,0,0,121.99385381925335
16595050,0,0,121.99385381925335
16595200,0,0,121.27541261171557
16595350,0,0,120.29093273212949
16595500,0,0,117.90189042841816
16595650,0,0,118.01374523776963
16595800,0,0,118.01374523776963
16595950,0,0,117.38498738108626
16596100,0,0,117.50753871069203
16596250,0,0,123.83170802441755
16596400,0,0,115.50362049212184
16596550,0,0,120.30856003498351
16596700,0,0,120.30856003498351
16596850,0,0,119.37336995597937
16597000,0,0,119.49837467003498
16597150,0,0,119.2090199505414
16597300,0,0,118.32052968525957
16597450,0,0,122.39943442572904
16597600,0,0,123.92074888148404
16597750,0,0,124.12078089139182
16597900,0,0,115.60748130412333
16598050,0,0,116.30182297479534
16598200,0,0,117.40044930046152
16598350,0,0,125.05712515433814
16598500,0,0,123.0723397412203
16598650,0,0,123.11014789998725
16598800,0,0,122.85518586866218
16598950,0,0,124.82058911880203
16599100,0,0,124.47299892157898
16599250,0,0,124.70383208753984
16599400,0,0,123.13379094928057
16599550,0,0,123.40622512906378
16599700,0,0,125.02377268230057
16599850,0,0,126.3403982950184
16600000,0,0,129.00322778858424
16600150,0,0,125.06754074037498
16600300,0,0,124.80794655691608
16600450,0,0,122.99177884301021
16600600,0,0,119.55202586219136
16600750,0,0,119.3495591674176
16600900,0,0,127.75403924777676
16601050,0,0,119.56463725739614
16601200,0,0,116.17673762337854
16601350,0,0,112.23640805184579
16601500,0,0,112.30229348458882
16601650,0,0,112.2908365427201
16601800,0,0,112.21680926600541
16601950,0,0,110.91859662843535
16602100,0,0,128.95300964591567
16602250,0,0,127.58334365321122
16602400,0,0,127.66439788974576
16602550,0,0,127.66439788974576
16602700,0,0,127.52057672422771
16602850,0,0,127.52057672422771
16603000,0,0,127.52057672422771
16603150,0,0,125.51469373255186
16603300,0,0,125.30109237861576
16603450,0,0,125.42906723131416
16603600,0,0,125.42906723131416
16603750,0,0,125.42906723131416
16603900,0,0,125.42906723131416
16604050,0,0,125.38916132205529
16604200,0,0,125.32793430952339
16604350,0,0,125.1717021930663
16604500,0,0,125.01252366852536
16604650,0,0,125.01252366852536
16604800,0,0,125.01819028570996
16604950,0,0,125.01819028570996
16605100,0,0,125.03572134920354
16605250,0,0,125.03783995920342
16605400,0,0,124.97783595601406
16605550,0,0,122.68427633237224
16605700,0,0,119.13087286827317
16605850,0,0,119.17820744661147
16606000,0,0,118.99986340337938
16606150,0,0,118.99986340337938
16606300,0,0,118.99986340337938
16606450,0,0,118.74790806445607
16606600,0,0,118.87916306982615
16606750,0,0,118.87351376479249
16606900,0,0,118.8749647720652
16607050,0,0,118.8749647720652
16607200,0,0,118.92879533044284
16607350,0,0,118.88912369932014
16607500,0,0,121.61263134597655
16607650,0,0,121.6807751559729
16607800,0,0,121.67066449548933
16607950,0,0,121.70549105096241
16608100,0,0,121.7660789704361
16608250,0,0,121.71092684824028
16608400,0,0,118.45722936495429
16608550,0,0,125.80352371967061
16608700,0,0,125.79903677047685
16608850,0,0,121.52853370238772
16609000,0,0,121.44224196038043
16609150,0,0,121.4588563484742
16609300,0,0,121.4588563484742
16609450,0,0,121.4588563484742
16609600,0,0,121.50899210304378
16609750,0,0,121.56527631929508
16609900,0,0,121.56527631929508
16610050,0,0,121.59073666748031
16610200,0,0,121.59073666748031
16610350,0,0,121.57195279667248
16610500,0,0,121.57195279667248
16610650,0,0,121.57195279667248
16610800,0,0,121.60935285710798
16610950,0,0,121.60935285710798
16611100,0,0,121.60935285710798
16611250,0,0,121.60889426302796
16611400,0,0,121.60889426302796
16611550,0,0,121.58680948793658
16611700,0,0,119.90859180371008
16611850,0,0,119.90859180371008
16612000,0,0,117.49052212358512
16612150,0,0,117.3852954540875
16612300,0,0,117.8921740532285
16612450,0,0,117.85504534759977
16612600,0,0,117.85504534759977
16612750,0,0,117.99144197145918
16612900,0,0,117.99144197145918
16613050,0,0,119.9106473218875
16613200,0,0,119.9106473218875
16613350,0,0,118.87317669945743
16613500,0,0,118.873219182089
16613650,0,0,118.873219182089
16613800,0,0,124.25231173812433
16613950,0,0,119.77955655379077
16614100,0,0,119.78569817083647
16614250,0,0,119.78569817083647
16614400,0,0,119.79284113580498
16614550,0,0,127.45975250018785
16614700,0,0,127.48473435112365
16614850,0,0,127.48473435112365
16615000,0,0,127.55673469195362
16615150,0,0,127.55673469195362
16615300,0,0,127.53165478776543
16615450,0,0,117.82791339651007
16615600,0,0,116.87989768684976
16615750,0,0,115.8416754782542
16615900,0,0,115.84209082930683
16616050,0,0,115.79567906022358
16616200,0,0,115.78610125493275
16616350,0,0,124.3994914578314
16616500,0,0,122.6932365570994
16616650,0,0,122.91626188520475
16616800,0,0,124.47231744995946
16616950,0,0,124.45401649693409
16617100,0,0,117.85573261109622
16617250,0,0,123.27070737557409
16617400,0,0,123.32113604586434
16617550,0,0,122.15520805610842
16617700,0,0,122.07292335933224
16617850,0,0,122.07292335933224
16618000,0,0,121.99828117851655
16618150,0,0,121.99828117851655
16618300,0,0,122.20498265133722
16618450,0,0,119.81077677477627
16618600,0,0,120.0015893727146
16618750,0,0,119.59344640461387
16618900,0,0,125.4445921161672
16619050,0,0,115.22744521466183
16619200,0,0,115.12126175489975
16619350,0,0,110.79824072658808
16619500,0,0,111.68433733861102
16619650,0,0,109.49552907661683
16619800,0,0,109.21226487323196
16619950,0,0,109.01695686321138
16620100,0,0,124.54825616409829
16620250,0,0,124.49282945530416
16620400,0,0,105.49489819139859
16620550,0,0,105.75358615368606
16620700,0,0,106.7523956976364
16620850,0,0,105.63695370797782
16621000,0,0,105.60623815595719
16621150,0,0,107.48267192904589
16621300,0,0,107.48214140115117
16621450,0,0,106.04224670292044
16621600,0,0,99.04554755798983
16621750,0,0,101.1238872132515
16621900,0,0,101.1238872132515
16622050,0,0,104.65797962321096
16622200,0,0,104.65797962321096
16622350,0,0,106.26246448623984
16622500,0,0,106.22965241076794
16622650,0,0,106.41015999158097
16622800,0,0,106.48748336660583
16622950,0,0,96.45549015093435
16623100,0,0,102.07888892392992
16623250,0,0,103.89205780250369
16623400,0,0,103.78153706969893
16623550,0,0,103.827763920595
16623700,0,0,103.827763920595
16623850,0,0,104.20071499447282
16624000,0,0,105.67914626300119
16624150,0,0,105.67914626300119
16624300,0,0,105.68062042424043
16624450,0,0,105.60791519832993
16624600,0,0,105.60791519832993
16624750,0,0,105.60791519832993
16624900,0,0,105.62303270647233
16625050,0,0,105.62303270647233
16625200,0,0,105.68954887647791
16625350,0,0,105.68957718279371
16625500,0,0,105.57998305482596
16625650,0,0,105.48849079893235
16625800,0,0,105.21412007160848
16625950,0,0,105.21416383213477
16626100,0,0,105.31274618330056
16626250,0,0,99.40389142710802
16626400,0,0,99.40381351500277
16626550,0,0,99.193715778041
16626700,0,0,99.66927489119163
16626850,0,0,99.73604203288433
16627000,0,0,99.73604203288433
16627150,0,0,99.55289689595492
16627300,0,0,103.744891231757
16627450,0,0,106.91845822494524
16627600,0,0,107.08380443777091
16627750,0,0,103.09711900579074
16627900,0,0,96.88068223816924
16628050,0,0,97.89625654901874
16628200,0,0,98.03927543846655
16628350,0,0,106.13184003447162
16628500,0,0,106.13184003447162
16628650,0,0,105.98055186684795
16628800,0,0,98.5584313744378
16628950,0,0,98.33818247299594
16629100,0,0,95.56112457013194
16629250,0,0,95.57802649496699
16629400,0,0,95.57802649496699
16629550,0,0,97.73031972304281
16629700,0,0,97.9835964849316
16629850,0,0,97.96228746066194
16630000,0,0,97.96228746066194
16630150,0,0,97.96228746066194
16630300,0,0,97.98373003750287
16630450,0,0,97.88326812911352
16630600,0,0,99.09118726750211
16630750,0,0,100.08128824486836
16630900,0,0,100.0826326832894
16631050,0,0,102.67794686045865
16631200,0,0,102.95311540389424
16631350,0,0,103.00184845162066
16631500,0,0,96.07835493185237
16631650,0,0,96.0849257068238
16631800,0,0,96.03739362902026
16631950,0,0,96.06928280615817
16632100,0,0,96.06928280615817
16632250,0,0,96.08012562258024
16632400,0,0,95.97694381709135
16632550,0,0,95.9900878886174
16632700,0,0,95.9900878886174
16632850,0,0,95.9900878886174
16633000,0,0,96.02604445662418
16633150,0,0,96.02586919241365
16633300,0,0,96.02586919241365
16633450,0,0,96.04096839451728
16633600,0,0,95.2519517544029
16633750,0,0,101.14734490298463
16633900,0,0,97.27869959586153
16634050,0,0,98.04351071428891
16634200,0,0,97.66156180556338
16634350,0,0,89.33641768037394
16634500,0,0,93.25737636772392
16634650,0,0,93.25737636772392
16634800,0,0,93.25581627365851
16634950,0,0,95.37497116462056
16635100,0,0,94.3621416206495
16635250,0,0,88.71175624478192
16635400,0,0,88.7118839468872
16635550,0,0,95.44579382693071
16635700,0,0,95.44579382693071
16635850,0,0,95.47057479473291
16636000,0,0,92.67255859312223
16636150,0,0,85.00892395782634
16636300,0,0,85.03014817906117
16636450,0,0,81.41025800580643
16636600,0,0,64.12996355761017
16636750,0,0,63.73333102278775
16636900,0,0,63.89547971020878
16637050,0,0,67.25240007787036
16637200,0,0,67.18870185165827
16637350,0,0,66.91337597857567
16637500,0,0,67.23348000635515
16637650,0,0,60.81769905526293
16637800,0,0,60.51815790416913
16637950,0,0,60.57807641519988
16638100,0,0,60.7547358321144
16638250,0,0,60.7472501654082
16638400,0,0,65.01906459288693
16638550,0,0,64.4516188237391
16638700,0,0,64.4516188237391
16638850,0,0,64.4516188237391
16639000,0,0,64.41692215282976
16639150,0,0,64.45378975745436
16639300,0,0,64.44788313184957
16639450,0,0,64.44788313184957
16639600,0,0,64.3971490594726
16639750,0,0,59.91428990110993
16639900,0,0,59.95942721696926
16640050,0,0,65.43052393265737
16640200,0,0,65.44603885351455
16640350,0,0,63.39846308873412
16640500,0,0,63.782356519181484
16640650,0,0,63.78218744812885
16640800,0,0,63.78218744812885
16640950,0,0,63.78811935752191
16641100,0,0,62.47886075740483
16641250,0,0,64.67074802165564
16641400,0,0,64.67074802165564
16641550,0,0,64.63750065148957
16641700,0,0,65.32381273886027
16641850,0,0,65.95829209128505
16642000,0,0,66.01954356447233
16642150,0,0,66.90604027923611
16642300,0,0,61.26209473258774
16642450,0,0,64.76748503057728
16642600,0,0,64.84895109761142
16642750,0,0,60.93598457680553
16642900,0,0,63.999354737898535
16643050,0,0,63.93466177171934
16643200,0,0,63.20352466186076
16643350,0,0,59.80472276756679
16643500,0,0,61.40749465748051
16643650,0,0,60.48567888611231
16643800,0,0,60.633399529077565
16643950,0,0,66.12983673786763
16644100,0,0,66.1404407991983
16644250,0,0,64.02792968047794
16644400,0,0,68.14309172092167
16644550,0,0,68.14149240365457
16644700,0,0,69.78501993083817
16644850,0,0,69.78729675294345
16645000,0,0,65.65533729287522
16645150,0,0,65.65957112143401
16645300,0,0,69.1059824000479
16645450,0,0,69.10578307794263
16645600,0,0,69.10578307794263
16645750,0,0,69.10580528531106
16645900,0,0,71.30789069103803
16646050,0,0,71.34640307857997
16646200,0,0,69.89619692442463
16646350,0,0,69.90706469631772
16646500,0,0,69.90706469631772
16646650,0,0,65.0087928803723
16646800,0,0,66.60718091405455
16646950,0,0,66.60718091405455
16647100,0,0,66.56325852295453
16647250,0,0,71.1141260248637
16647400,0,0,65.87083106485461
16647550,0,0,65.79677022584531
16647700,0,0,65.79677022584531
16647850,0,0,65.86401119665862
