blocknumber,reserve LINK,reserve WETH,volume LINK for 5% slippage
16106950,0,0,482575.6601521036
16107100,0,0,517576.27453642257
16107250,0,0,509812.19368926034
16107400,0,0,487601.04877421295
16107550,0,0,488011.1070650121
16107700,0,0,484010.4251625404
16107850,0,0,488030.0597695873
16108000,0,0,488030.0597695873
16108150,0,0,490144.74971269735
16108300,0,0,521712.23832209915
16108450,0,0,508928.14617518865
16108600,0,0,486195.7349748079
16108750,0,0,486203.24242805404
16108900,0,0,485131.28170108155
16109050,0,0,485131.28170108155
16109200,0,0,522179.76820667466
16109350,0,0,493710.56407941325
16109500,0,0,500149.1793751437
16109650,0,0,491783.9395314445
16109800,0,0,491772.84973407513
16109950,0,0,478018.64783862256
16110100,0,0,478018.6492655382
16110250,0,0,477934.25697030604
16110400,0,0,478070.4946952433
16110550,0,0,478070.4946952433
16110700,0,0,478525.84287930734
16110850,0,0,478528.1899928295
16111000,0,0,464800.89383583074
16111150,0,0,480534.9153718159
16111300,0,0,504250.5409747235
16111450,0,0,504250.7824431446
16111600,0,0,504779.2349315685
16111750,0,0,474394.18166324374
16111900,0,0,477302.96133153996
16112050,0,0,492203.822034904
16112200,0,0,480048.55371368414
16112350,0,0,519363.36813440407
16112500,0,0,519217.653068403
16112650,0,0,510839.27164981863
16112800,0,0,510839.27164981863
16112950,0,0,512017.6867931885
16113100,0,0,507748.9562643995
16113250,0,0,507747.48070718127
16113400,0,0,497248.2399334921
16113550,0,0,515122.08745310246
16113700,0,0,515129.01121905475
16113850,0,0,526981.0268657584
16114000,0,0,526981.0268657584
16114150,0,0,530426.8935378673
16114300,0,0,494057.2574467896
16114450,0,0,544018.7045388297
16114600,0,0,517970.462147287
16114750,0,0,509262.594739155
16114900,0,0,504932.26937924325
16115050,0,0,486809.69813218096
16115200,0,0,513423.58502133697
16115350,0,0,488432.46028761496
16115500,0,0,488432.46028761496
16115650,0,0,489034.16788190487
16115800,0,0,488587.19166407356
16115950,0,0,488588.6850580804
16116100,0,0,488589.15531751915
16116250,0,0,488589.15531751915
16116400,0,0,486842.9425576041
16116550,0,0,506672.22017569246
16116700,0,0,511284.43921044335
16116850,0,0,489621.65624318225
16117000,0,0,489610.13951444946
16117150,0,0,489624.13468893187
16117300,0,0,507441.6793545244
16117450,0,0,507060.1530549345
16117600,0,0,518666.3344920882
16117750,0,0,517012.3344091065
16117900,0,0,485282.00551681477
16118050,0,0,485282.00551681477
16118200,0,0,496130.73712799913
16118350,0,0,479336.5136330952
16118500,0,0,479336.5116330952
16118650,0,0,481302.4757631822
16118800,0,0,493524.42894926964
16118950,0,0,503259.75747944426
16119100,0,0,485030.99609806604
16119250,0,0,508927.1098416811
16119400,0,0,508934.7038362819
16119550,0,0,502553.96713711455
16119700,0,0,498611.6146568315
16119850,0,0,504135.92450448195
16120000,0,0,533137.1701995765
16120150,0,0,532831.5074615732
16120300,0,0,513867.9795848869
16120450,0,0,502539.83266224683
16120600,0,0,502538.4132100131
16120750,0,0,515768.4294586111
16120900,0,0,539571.3003407784
16121050,0,0,484693.4196506836
16121200,0,0,545024.403635535
16121350,0,0,557750.0907610762
16121500,0,0,543534.7813854597
16121650,0,0,542918.0443715862
16121800,0,0,550449.8497945077
16121950,0,0,553372.7479785081
16122100,0,0,530417.9799549932
16122250,0,0,528527.8991460957
16122400,0,0,528527.8991460957
16122550,0,0,525846.0525587301
16122700,0,0,521515.9839590616
16122850,0,0,523751.4667506601
16123000,0,0,568548.4333944698
16123150,0,0,571319.7273844811
16123300,0,0,571319.8370439404
16123450,0,0,567390.2006868365
16123600,0,0,569048.7354961486
16123750,0,0,570908.0454049679
16123900,0,0,570908.0454049679
16124050,0,0,570430.5864589468
16124200,0,0,570430.5864589468
16124350,0,0,537456.6528577112
16124500,0,0,537455.6487954638
16124650,0,0,537454.7630790273
16124800,0,0,537625.0366028117
16124950,0,0,537253.5259306934
16125100,0,0,559763.9954339103
16125250,0,0,570882.9089482145
16125400,0,0,562736.6595731745
16125550,0,0,570449.1681064348
16125700,0,0,570461.7749880404
16125850,0,0,583906.7420327793
16126000,0,0,582939.923472405
16126150,0,0,555185.8661457092
16126300,0,0,539326.1167982209
16126450,0,0,539331.7485125108
16126600,0,0,524633.0228688096
16126750,0,0,524486.2946402691
16126900,0,0,519467.6121519466
16127050,0,0,554807.7517631943
16127200,0,0,514373.93949176563
16127350,0,0,552059.3832891454
16127500,0,0,576655.5669441052
16127650,0,0,552467.6933753313
16127800,0,0,557755.7845653482
16127950,0,0,565859.1692664102
16128100,0,0,565873.3131802413
16128250,0,0,508551.093157576
16128400,0,0,554172.1018077305
16128550,0,0,499857.56497006764
16128700,0,0,499843.1483366774
16128850,0,0,543976.0323787563
16129000,0,0,500077.91351288935
16129150,0,0,546996.0205408053
16129300,0,0,520313.01756503736
16129450,0,0,520313.01756503736
16129600,0,0,508374.55332828005
16129750,0,0,511228.88383929245
16129900,0,0,515735.6508484706
16130050,0,0,507398.8462661514
16130200,0,0,505788.78082532255
16130350,0,0,505788.78082532255
16130500,0,0,523964.9871951927
16130650,0,0,535406.5288706863
16130800,0,0,629674.1312088215
16130950,0,0,629536.3470520406
16131100,0,0,640365.895351756
16131250,0,0,634335.9154840783
16131400,0,0,615101.8843568435
16131550,0,0,641910.9245596436
16131700,0,0,641906.594766613
16131850,0,0,630172.5295708441
16132000,0,0,611124.0363519987
16132150,0,0,615186.3042135903
16132300,0,0,604614.0429286541
16132450,0,0,587195.7543866695
16132600,0,0,587195.7543866695
16132750,0,0,593799.5626387947
16132900,0,0,561884.8697203175
16133050,0,0,574624.2679887615
16133200,0,0,575356.7422941276
16133350,0,0,615211.3758263814
16133500,0,0,612135.5117617488
16133650,0,0,612152.3161483394
16133800,0,0,622989.038547526
16133950,0,0,591567.1726612141
16134100,0,0,628512.4521982545
16134250,0,0,633277.1945866792
16134400,0,0,619471.9630294949
16134550,0,0,632577.0017459558
16134700,0,0,635672.4416477556
16134850,0,0,636996.9365474175
16135000,0,0,637000.1507088676
16135150,0,0,642239.722408026
16135300,0,0,667191.0898631092
16135450,0,0,665821.7127971963
16135600,0,0,631076.3564407232
16135750,0,0,631067.9669914374
16135900,0,0,581023.0192766578
16136050,0,0,581024.1811289934
16136200,0,0,609491.7339437713
16136350,0,0,606905.9755465615
16136500,0,0,613756.9972679067
16136650,0,0,613770.2246705266
16136800,0,0,604115.2735750893
16136950,0,0,643306.2959249213
16137100,0,0,677369.4734332205
16137250,0,0,685079.991554906
16137400,0,0,680145.3926555226
16137550,0,0,656337.2300842488
16137700,0,0,656338.9172158277
16137850,0,0,661599.8725261212
16138000,0,0,661515.6543173488
16138150,0,0,666957.5284958245
16138300,0,0,668476.1338774648
16138450,0,0,655087.5262276337
16138600,0,0,615509.7695200208
16138750,0,0,595196.1067867993
16138900,0,0,593786.7572413574
16139050,0,0,593712.323635032
16139200,0,0,593712.271003451
16139350,0,0,605190.9357730997
16139500,0,0,606095.6159836404
16139650,0,0,606320.5914136807
16139800,0,0,606670.0562937949
16139950,0,0,613657.7214810832
16140100,0,0,613641.5061525617
16140250,0,0,609804.6901851022
16140400,0,0,609772.8608883129
16140550,0,0,606027.0881343476
16140700,0,0,639011.8909275703
16140850,0,0,638900.1387872611
16141000,0,0,637771.2649183518
16141150,0,0,687193.7520268064
16141300,0,0,593960.8407003914
16141450,0,0,665946.4905946181
16141600,0,0,665943.7917619185
16141750,0,0,655334.6459370865
16141900,0,0,644830.9143569283
16142050,0,0,707437.7136939313
16142200,0,0,656494.933510884
16142350,0,0,655199.3192705069
16142500,0,0,648103.5246699388
16142650,0,0,659573.1986591277
16142800,0,0,660633.8682359392
16142950,0,0,660634.6721073693
16143100,0,0,661933.9841759359
16143250,0,0,624161.5370694395
16143400,0,0,625206.710263167
16143550,0,0,694685.0041278327
16143700,0,0,678766.1221603495
16143850,0,0,673518.2297549368
16144000,0,0,689126.4478162609
16144150,0,0,698936.5442892549
16144300,0,0,698949.6249882173
16144450,0,0,698949.6249882173
16144600,0,0,708831.5157125726
16144750,0,0,704124.6404872984
16144900,0,0,699053.2492526178
16145050,0,0,699053.2482526178
16145200,0,0,698541.6175817965
16145350,0,0,695979.6083604891
16145500,0,0,673135.2068735724
16145650,0,0,641129.343645277
16145800,0,0,641129.7062324949
16145950,0,0,680264.7241616852
16146100,0,0,680262.256798729
16146250,0,0,680263.9562214698
16146400,0,0,676879.044605881
16146550,0,0,677432.2805904866
16146700,0,0,677376.4772888856
16146850,0,0,677376.4772888856
16147000,0,0,678813.0724705494
16147150,0,0,651459.2041563682
16147300,0,0,651459.2041563682
16147450,0,0,652343.0570410056
16147600,0,0,646415.5805983274
16147750,0,0,646195.1757987496
16147900,0,0,646194.7115415584
16148050,0,0,670834.3328084088
16148200,0,0,670832.7417403564
16148350,0,0,670832.7417403564
16148500,0,0,681909.8917390372
16148650,0,0,681909.8917390372
16148800,0,0,684246.2278456056
16148950,0,0,696010.7112175052
16149100,0,0,675089.2252579302
16149250,0,0,655454.3314953035
16149400,0,0,655454.3314953035
16149550,0,0,507392.1184631974
16149700,0,0,566052.5516867163
16149850,0,0,595290.6096851878
16150000,0,0,592498.9986703757
16150150,0,0,590477.3871780105
16150300,0,0,590275.0410679961
16150450,0,0,590278.1835856434
16150600,0,0,586628.1492880057
16150750,0,0,578722.0001806036
16150900,0,0,578722.9892733748
16151050,0,0,578722.9892733748
16151200,0,0,579781.8963758643
16151350,0,0,582632.2590706231
16151500,0,0,582632.2590706231
16151650,0,0,585612.3692473255
16151800,0,0,585719.0799799367
16151950,0,0,544246.6973783463
16152100,0,0,544246.6973783463
16152250,0,0,546658.2023310021
16152400,0,0,547156.2643800074
16152550,0,0,547156.2643800074
16152700,0,0,547156.2643800074
16152850,0,0,549112.6779630354
16153000,0,0,549112.6779630354
16153150,0,0,549112.6779630354
16153300,0,0,548977.9785936034
16153450,0,0,555770.7088598678
16153600,0,0,565323.8240237456
16153750,0,0,567086.5561672086
16153900,0,0,585220.4831566758
16154050,0,0,595110.4335255666
16154200,0,0,568325.6430852977
16154350,0,0,568325.6430852977
16154500,0,0,568325.6401552977
16154650,0,0,585841.4288642856
16154800,0,0,585916.0327888043
16154950,0,0,585916.0327888043
16155100,0,0,585916.118497724
16155250,0,0,573755.5226889818
16155400,0,0,587937.6628488722
16155550,0,0,538437.0671317135
16155700,0,0,538437.0585244321
16155850,0,0,538437.0585244321
16156000,0,0,539626.5867398891
16156150,0,0,539626.5867398891
16156300,0,0,587362.780049031
16156450,0,0,591323.09449651
16156600,0,0,591661.1657939608
16156750,0,0,591660.1090607056
16156900,0,0,592578.9943169828
16157050,0,0,592578.9923684474
16157200,0,0,593535.8097758227
16157350,0,0,595169.9060045441
16157500,0,0,595169.9060045441
16157650,0,0,537601.6937668078
16157800,0,0,537601.4315799086
16157950,0,0,537599.4052528841
16158100,0,0,591082.0609734784
16158250,0,0,585401.0383171061
16158400,0,0,585396.3508408313
16158550,0,0,585396.3508408313
16158700,0,0,585382.3673465336
16158850,0,0,579785.2130617158
16159000,0,0,579645.0636877329
16159150,0,0,579645.0636877329
16159300,0,0,581085.3015560486
16159450,0,0,579301.0559358641
16159600,0,0,545290.0069734965
16159750,0,0,545290.0069734965
16159900,0,0,544866.483250773
16160050,0,0,544866.483250773
16160200,0,0,544624.0121010408
16160350,0,0,544670.4879966405
16160500,0,0,544670.4879966405
16160650,0,0,543437.8823481351
16160800,0,0,543437.8823481351
16160950,0,0,556500.3480122819
16161100,0,0,565797.2026503682
16161250,0,0,565798.0227473121
16161400,0,0,564944.8113115346
16161550,0,0,564945.1271010083
16161700,0,0,569636.6275425901
16161850,0,0,569571.9398087906
16162000,0,0,573852.1467887361
16162150,0,0,594569.2136342138
16162300,0,0,596022.4190519428
16162450,0,0,596023.0556822232
16162600,0,0,595959.3059880887
16162750,0,0,550357.3788688696
16162900,0,0,550357.3788688696
16163050,0,0,552533.5791082144
16163200,0,0,556677.4561020113
16163350,0,0,561460.5583885496
16163500,0,0,561455.2268145562
16163650,0,0,563053.94629718
16163800,0,0,565104.6940078402
16163950,0,0,565110.1894370526
16164100,0,0,592219.9513518427
16164250,0,0,593889.5848679658
16164400,0,0,542557.6449648312
16164550,0,0,542592.1593506486
16164700,0,0,539171.0864752589
16164850,0,0,552032.3004409111
16165000,0,0,580030.1822333275
16165150,0,0,530111.5341334278
16165300,0,0,585776.0173891396
16165450,0,0,579141.2887969435
16165600,0,0,575642.8204661614
16165750,0,0,575642.8204661614
16165900,0,0,578048.321044343
16166050,0,0,519567.0154235654
16166200,0,0,528717.7638385985
16166350,0,0,528747.1716885511
16166500,0,0,522571.1440905057
16166650,0,0,520897.3531226625
16166800,0,0,520897.3399893037
16166950,0,0,586179.271721043
16167100,0,0,585304.6668091991
16167250,0,0,575383.5705142772
16167400,0,0,575332.5514390098
16167550,0,0,575332.5514390098
16167700,0,0,575319.1314251763
16167850,0,0,634945.2406368275
16168000,0,0,609944.0521634917
16168150,0,0,609944.0521634917
16168300,0,0,601840.0890017612
16168450,0,0,601203.5976619464
16168600,0,0,602235.4330392946
16168750,0,0,613578.1355166422
16168900,0,0,625036.3996392293
16169050,0,0,625039.5575339661
16169200,0,0,639426.4958862299
16169350,0,0,589121.6186410715
16169500,0,0,576088.0421919444
16169650,0,0,575784.1596243696
16169800,0,0,575792.2634104083
16169950,0,0,577272.5591446223
16170100,0,0,596478.1846665915
16170250,0,0,620534.4923466988
16170400,0,0,620534.4499643786
16170550,0,0,620836.2892533349
16170700,0,0,596329.7867317958
16170850,0,0,596329.7867317958
16171000,0,0,589051.5955725953
16171150,0,0,590012.2604371657
16171300,0,0,592270.9632211007
16171450,0,0,597701.0211691299
16171600,0,0,595814.2306517644
16171750,0,0,611491.7643236711
16171900,0,0,611505.8310253783
16172050,0,0,560882.8099669395
16172200,0,0,561035.3905393457
16172350,0,0,569783.0614650453
16172500,0,0,569570.7578885047
16172650,0,0,502598.83509991306
16172800,0,0,502598.83509991306
16172950,0,0,513201.25453430787
16173100,0,0,508501.18538656144
16173250,0,0,514624.6431323021
16173400,0,0,448795.16174809437
16173550,0,0,491998.573148045
16173700,0,0,482032.39908480365
16173850,0,0,482033.45055400534
16174000,0,0,479373.11614593177
16174150,0,0,478693.4981428028
16174300,0,0,478708.40761070175
16174450,0,0,485000.1631560298
16174600,0,0,537410.4130618345
16174750,0,0,537395.170575972
16174900,0,0,483516.64937840076
16175050,0,0,453949.7501476092
16175200,0,0,441001.7193662127
16175350,0,0,431551.90558902523
16175500,0,0,452036.17147447314
16175650,0,0,462477.2467903102
16175800,0,0,462477.2467903102
16175950,0,0,440765.76089770976
16176100,0,0,457680.6682630922
16176250,0,0,505920.59617010853
16176400,0,0,442418.08979402814
16176550,0,0,455675.27750417934
16176700,0,0,422557.69021913194
16176850,0,0,425857.5940217667
16177000,0,0,425793.5808689256
16177150,0,0,425793.5808689256
16177300,0,0,431455.53786878055
16177450,0,0,484438.6003131961
16177600,0,0,484438.6003131961
16177750,0,0,457597.73269976734
16177900,0,0,457596.18986681884
16178050,0,0,468236.5774432805
16178200,0,0,462703.1184565831
16178350,0,0,454320.09075818426
16178500,0,0,454320.4591792369
16178650,0,0,458639.8364425669
16178800,0,0,454663.53074410977
16178950,0,0,462525.56799810514
16179100,0,0,462525.56799810514
16179250,0,0,463940.9772691461
16179400,0,0,425722.2234244255
16179550,0,0,425738.0128981097
16179700,0,0,441963.37665039924
16179850,0,0,464498.97794513527
16180000,0,0,464498.97794513527
16180150,0,0,472888.7978968663
16180300,0,0,470422.098861053
16180450,0,0,470422.09752573684
16180600,0,0,470422.09752573684
16180750,0,0,470429.8685573158
16180900,0,0,470435.24219075835
16181050,0,0,467510.3246541328
16181200,0,0,482035.62157362356
16181350,0,0,482035.62157362356
16181500,0,0,482663.81115456356
16181650,0,0,482663.81115456356
16181800,0,0,483013.10406370246
16181950,0,0,481244.76982197247
16182100,0,0,481244.76982197247
16182250,0,0,481445.22865197
16182400,0,0,481488.6762452071
16182550,0,0,484527.31366548146
16182700,0,0,508116.90896017617
16182850,0,0,508133.94332063687
16183000,0,0,499937.8822733425
16183150,0,0,502165.19305209356
16183300,0,0,520130.8528607499
16183450,0,0,553546.6675803993
16183600,0,0,556421.1881266937
16183750,0,0,556423.8933207714
16183900,0,0,520290.7138018444
16184050,0,0,518204.53361687006
16184200,0,0,518372.10507562937
16184350,0,0,518372.594296682
16184500,0,0,525610.7799270586
16184650,0,0,533687.4971205207
16184800,0,0,548013.4917860787
16184950,0,0,477755.8497079257
16185100,0,0,467681.391776713
16185250,0,0,507109.33116172184
16185400,0,0,470603.97262679745
16185550,0,0,470603.3960301778
16185700,0,0,489118.0246146837
16185850,0,0,574142.8290727725
16186000,0,0,599400.8913199452
16186150,0,0,599406.1544778399
16186300,0,0,607121.3976639512
16186450,0,0,592903.2663024545
16186600,0,0,594514.3890065613
16186750,0,0,612330.6040787069
16186900,0,0,612764.0263669845
16187050,0,0,615319.7445180257
16187200,0,0,595364.6715310108
16187350,0,0,558430.5620337038
16187500,0,0,563212.579685086
16187650,0,0,558869.1487494098
16187800,0,0,558517.5554612275
16187950,0,0,558107.1443432047
16188100,0,0,558108.4651173907
16188250,0,0,582414.4148986576
16188400,0,0,582414.4048934465
16188550,0,0,580578.5868586687
16188700,0,0,580522.1326347577
16188850,0,0,582570.1539708431
16189000,0,0,602365.8306155984
16189150,0,0,594490.1519966486
16189300,0,0,594483.2097913286
16189450,0,0,573435.6434712878
16189600,0,0,573442.9678682529
16189750,0,0,573443.862605095
16189900,0,0,583186.5534098702
16190050,0,0,583191.1912435848
16190200,0,0,584594.3352876847
16190350,0,0,584592.4823569474
16190500,0,0,570533.3363794745
16190650,0,0,541986.0396679041
16190800,0,0,541986.0396679041
16190950,0,0,552832.1012666316
16191100,0,0,564840.9789191596
16191250,0,0,593883.0499125777
16191400,0,0,586760.7788757137
16191550,0,0,541965.4566443749
